product_num,customer_num,buyer,cases
5,1214,1,0
5,2004,1,0
5,8007,1,0
5,10007,1,0
5,12001,1,0
5,14001,1,0
5,15004,1,0
5,17013,1,0
5,18002,1,0
5,20126,1,0
5,21022,1,0
5,21038,1,0
5,22006,1,0
5,22021,1,0
5,22024,1,0
5,24048,1,0
5,24051,1,0
5,25040,1,0
5,27076,1,0
5,27102,1,0
5,27106,1,0
5,28031,1,0
5,29019,1,0
5,33006,1,0
5,34002,1,0
5,40007,1,0
5,41006,1,0
5,43029,1,0
5,47011,1,0
5,48002,1,0
5,49022,1,0
5,49051,1,0
5,49063,1,0
5,52040,1,0
5,54012,1,0
5,57009,1,0
5,80029,1,0
5,81020,1,0
5,150302,1,0
5,152035,1,0
5,170036,1,0
5,170045,1,0
5,170154,1,0
5,170258,1,0
5,170300,1,0
5,171327,1,0
5,173031,1,0
5,173062,1,0
5,190216,1,0
5,190501,1,0
5,190902,1,0
5,192157,1,0
5,230110,1,0
5,230917,1,0
5,231607,1,0
5,250036,1,0
37,6001,1,0
37,25040,1,0
37,150060,1,0
37,173031,1,0
101,12011,1,1
101,12046,1,1
101,14003,1,1
101,24019,1,2
101,52015,1,-1
101,75004,1,2
101,92005,1,4
101,92008,1,0
101,92011,1,1
101,94001,1,1
101,191210,1,3
101,230427,1,4
101,231316,1,1
111,1031,1,1
111,2004,1,4
111,3011,1,2
111,7003,1,3
111,12034,1,1
111,15016,1,5
111,15036,1,5
111,20106,1,5
111,21035,1,1
111,21038,1,3
111,21043,1,25
111,23013,1,3
111,27012,1,2
111,28012,1,12
111,41010,1,1
111,60012,1,6
111,86002,1,3
111,190704,1,1
111,190710,1,3
111,190804,1,4
111,191213,1,1
111,191710,1,15
111,230119,1,2
111,230427,1,10
111,231302,1,4
111,231316,1,8
111,231706,1,5
112,408,1,3
112,1003,1,2
112,1012,1,3
112,1021,1,5
112,1023,1,3
112,1024,1,1
112,1026,1,3
112,1031,1,2
112,1035,1,6
112,2002,1,3
112,2003,1,5
112,3001,1,2
112,3005,1,3
112,3006,1,4
112,4002,1,1
112,4005,1,7
112,4009,1,6
112,5001,1,2
112,5006,1,3
112,6004,1,3
112,7003,1,1
112,8002,1,3
112,8005,1,3
112,8007,1,3
112,8008,1,2
112,10003,1,5
112,11003,1,4
