product_num,customer_num,buyer,cases
5,1014,1,0
5,1214,1,0
5,2004,1,0
5,3007,1,0
5,4008,1,0
5,12020,1,0
5,12021,1,0
5,12036,1,0
5,12069,1,0
5,14001,1,0
5,15025,1,0
5,15033,1,0
5,15044,1,0
5,15051,1,0
5,17015,1,0
5,18002,1,0
5,20013,1,0
5,20028,1,0
5,20082,1,0
5,20096,1,0
5,20112,1,0
5,20126,1,0
5,21014,1,0
5,21024,1,0
5,21025,1,0
5,21043,1,0
5,22006,1,0
5,22014,1,0
5,22022,1,0
5,22024,1,0
5,22051,1,0
5,23004,1,0
5,24006,1,0
5,25015,1,0
5,25019,1,0
5,25020,1,0
5,25025,1,0
5,25040,1,0
5,25046,1,0
5,26009,1,0
5,27009,1,0
5,27012,1,0
5,27050,1,0
5,27052,1,0
5,27059,1,0
5,27064,1,0
5,27076,1,0
5,27102,1,0
5,27137,1,0
5,28019,1,0
5,28029,1,0
5,29010,1,0
5,29016,1,0
5,30003,1,0
5,30005,1,0
5,31040,1,0
5,32001,1,0
5,33006,1,0
5,35001,1,0
5,38001,1,0
5,39008,1,0
5,40004,1,0
5,40027,1,0
5,42005,1,0
5,42009,1,0
5,43031,1,0
5,46005,1,0
5,48002,1,0
5,49022,1,0
5,49031,1,0
5,49051,1,0
5,49063,1,0
5,50002,1,0
5,52031,1,0
5,52040,1,0
5,56011,1,0
5,56015,1,0
5,69002,1,0
5,74006,1,0
5,76018,1,0
5,76023,1,0
5,80029,1,0
5,81020,1,0
5,84004,1,0
5,88001,1,0
5,92001,1,0
5,94016,1,0
5,150153,1,0
5,150177,1,0
5,150208,1,0
5,150231,1,0
5,150601,1,0
5,150626,1,0
5,152005,1,0
5,152046,1,0
5,170074,1,0
5,170154,1,0
5,170171,1,0
5,170213,1,0
5,170231,1,0
5,170258,1,0
5,170300,1,0
5,170365,1,0
5,171327,1,0
5,173032,1,0
5,173036,1,0
5,173062,1,0
5,174151,1,0
5,178011,1,0
5,190101,1,0
5,190201,1,0
5,190902,1,0
5,190910,1,0
5,190916,1,0
5,191704,1,0
5,191808,1,0
5,230110,1,0
5,231605,1,0
5,231607,1,0
5,250036,1,0
5,250081,1,0
5,250118,1,0
5,250155,1,0
5,250800,1,0
5,250804,1,0
37,80029,1,0
37,150626,1,0
37,170074,1,0
101,14003,1,1
101,24019,1,2
101,58001,1,0
101,68002,1,2
101,92005,1,2
101,191210,1,3
111,4007,1,1
111,7003,1,3
111,8004,1,1
111,8015,1,5
111,12034,1,1
111,15004,1,5
111,15006,1,2
111,15016,1,1
111,21043,1,10
111,23013,1,1
111,24048,1,3
111,27067,1,3
111,28012,1,27
111,32005,1,1
111,50020,1,2
111,57012,1,2
111,60002,1,1
111,60012,1,4
111,70008,1,5
111,86002,1,4
111,190220,1,4
111,190704,1,3
111,191203,1,3
111,191213,1,4
111,191710,1,18
111,230103,1,-2
111,231302,1,7
111,231714,1,1
112,1012,1,6
112,1015,1,1
112,1021,1,3
112,1023,1,3
112,1035,1,3
112,2002,1,5
112,2003,1,8
112,3001,1,3
112,3005,1,3
112,3006,1,3
112,4005,1,4
112,4009,1,6
112,5006,1,3
112,8002,1,6
112,8005,1,3
112,8007,1,3
112,8009,1,6
112,10003,1,5
112,11003,1,5
112,11014,1,3
112,12005,1,2
112,12007,1,2
112,12011,1,7
112,13001,1,8
112,14001,1,5
112,14007,1,4
112,15037,1,0
112,17010,1,3
112,18001,1,11
112,19009,1,3
112,21026,1,0
112,21033,1,1
112,24001,1,5
112,24011,1,3
112,24016,1,6
112,25008,1,2
112,25010,1,5
112,25031,1,1
112,25045,1,2
112,26001,1,1
112,27046,1,5
112,28012,1,1
112,29004,1,3
112,29012,1,1
112,29017,1,2
112,30003,1,2
112,31004,1,3
112,31008,1,4
112,31033,1,3
112,32005,1,2
112,32017,1,2
112,33002,1,3
112,34001,1,3
112,36007,1,3
112,37068,1,3
112,38008,1,3
112,38016,1,1
112,38025,1,1
112,39012,1,2
112,40010,1,4
112,40019,1,1
112,41006,1,2
112,41012,1,2
112,42011,1,2
112,43001,1,5
112,44010,1,2
112,44016,1,2
112,46019,1,1
112,47004,1,1
112,47005,1,5
112,49027,1,3
112,49033,1,3
112,49039,1,1
112,49045,1,5
112,50009,1,0
112,50016,1,3
112,52015,1,2
112,56007,1,1
112,57003,1,4
112,58001,1,5
112,59003,1,1
112,59004,1,6
112,60001,1,10
112,60016,1,3
112,62006,1,2
112,62009,1,5
112,65001,1,2
112,67004,1,1
112,67005,1,10
112,68002,1,2
112,70001,1,5
112,70003,1,2
112,71003,1,5
112,71006,1,2
112,73003,1,5
112,73008,1,10
112,74005,1,3
112,74009,1,3
112,75002,1,3
112,75004,1,3
112,76006,1,2
112,76010,1,4
112,76021,1,3
112,77007,1,1
112,77009,1,3
112,78008,1,4
112,79004,1,1
112,80018,1,2
112,80026,1,5
112,80041,1,1
112,81011,1,1
112,81014,1,2
112,83001,1,3
112,83008,1,2
112,83010,1,3
112,84003,1,1
112,87001,1,4
112,88005,1,2
112,89005,1,3
112,89007,1,2
112,92007,1,4
112,92008,1,6
112,93003,1,3
112,93006,1,6
112,93009,1,4
112,94001,1,3
112,94008,1,8
112,96002,1,2
112,190207,1,5
112,190208,1,6
112,190216,1,2
112,190302,1,1
112,190304,1,2
112,190702,1,2
112,190705,1,3
112,190709,1,3
112,190901,1,3
112,190917,1,4
112,191003,1,4
112,191010,1,4
112,191203,1,3
112,191210,1,3
112,191213,1,9
112,191302,1,4
112,191526,1,4
112,191702,1,10
112,191710,1,6
112,191803,1,1
112,191812,1,1
112,191814,1,3
112,230105,1,3
112,230106,1,3
112,230114,1,5
112,230121,1,1
112,230122,1,5
112,230313,1,1
112,230314,1,2
112,230412,1,5
112,230427,1,3
112,230431,1,3
112,230440,1,2
112,230441,1,3
112,230902,1,3
112,230905,1,3
112,230911,1,3
112,230920,1,4
112,230924,1,3
112,231203,1,5
112,231215,1,3
112,231304,1,1
112,231308,1,5
112,231309,1,4
112,231315,1,1
112,231316,1,6
112,231501,1,6
112,231502,1,1
112,231713,1,1
112,231717,1,3
113,1012,1,6
113,1031,1,3
113,1035,1,6
113,2002,1,3
113,2004,1,5
113,3001,1,5
113,3011,1,6
113,8002,1,8
113,8004,1,1
113,8007,1,5
113,8008,1,5
113,10003,1,6
113,11001,1,1
113,11003,1,5
113,12005,1,6
113,12007,1,3
113,12011,1,20
113,12017,1,5
113,13001,1,9
113,14007,1,24
113,17010,1,9
113,19006,1,3
113,21043,1,5
113,23013,1,1
113,29004,1,4
113,30005,1,2
113,32017,1,2
113,36007,1,3
113,37068,1,10
113,39001,1,4
113,40004,1,2
113,40010,1,3
113,40022,1,4
113,40032,1,3
113,41006,1,3
113,41012,1,1
113,46019,1,8
113,47005,1,5
113,49045,1,3
113,50020,1,3
113,52015,1,7
113,52040,1,1
113,56008,1,2
113,57003,1,3
113,57006,1,1
113,58001,1,19
113,60001,1,5
113,60012,1,2
113,62009,1,5
113,67004,1,8
113,70001,1,25
113,71006,1,2
113,73001,1,5
113,73008,1,13
113,74009,1,7
113,75002,1,5
113,75004,1,5
113,76006,1,1
113,76010,1,3
113,76021,1,2
113,77007,1,2
113,78008,1,4
113,80005,1,2
113,81001,1,2
113,81014,1,9
113,83008,1,1
113,83010,1,17
113,85001,1,1
113,86003,1,3
113,87001,1,4
113,88004,1,8
113,88005,1,3
113,89005,1,2
113,89007,1,2
113,92011,1,15
113,94001,1,5
113,96002,1,16
113,190207,1,5
113,190917,1,17
113,191010,1,3
113,191207,1,5
113,191210,1,9
113,191302,1,3
113,191526,1,1
113,191606,1,1
113,191710,1,2
113,191803,1,3
113,191814,1,4
113,230105,1,5
113,230114,1,5
113,230412,1,5
113,230427,1,10
113,230902,1,2
113,231203,1,10
113,231206,1,10
113,231215,1,3
113,231304,1,1
113,231314,1,7
113,231316,1,13
113,231715,1,3
113,231805,1,3
118,1012,1,10
118,1015,1,3
118,1021,1,5
118,2003,1,5
118,3001,1,7
118,3005,1,5
118,3006,1,9
118,4005,1,15
118,4009,1,5
118,5001,1,4
118,5006,1,5
118,6002,1,10
118,8007,1,10
118,8009,1,9
118,10003,1,10
118,11005,1,5
118,12005,1,10
118,12011,1,20
118,12017,1,10
118,13001,1,10
118,13008,1,10
118,14001,1,20
118,18001,1,3
118,19008,1,11
118,19027,1,10
118,21048,1,2
118,23003,1,13
118,23007,1,5
118,24012,1,5
118,24017,1,6
118,24020,1,4
118,25042,1,3
118,28012,1,1
118,29004,1,2
118,29017,1,5
118,30005,1,1
118,31004,1,5
118,32014,1,2
118,32017,1,2
118,34001,1,3
118,35001,1,1
118,36007,1,5
118,37068,1,3
118,38008,1,5
118,38016,1,2
118,38019,1,2
118,40004,1,5
118,40010,1,12
118,40017,1,2
118,40019,1,1
118,41005,1,5
118,41012,1,4
118,42012,1,2
118,43001,1,2
118,44010,1,2
118,46019,1,9
118,50009,1,5
118,50020,1,15
118,51018,1,2
118,57003,1,5
118,57006,1,2
118,59003,1,1
118,59004,1,5
118,62001,1,5
118,62009,1,10
118,63001,1,1
118,67004,1,5
118,67005,1,20
118,70001,1,10
118,73003,1,10
118,73008,1,15
118,74009,1,5
118,75002,1,10
118,76006,1,3
118,76010,1,5
118,76015,1,-4
118,76021,1,3
118,78008,1,6
118,80005,1,6
118,80041,1,5
118,81011,1,4
118,81014,1,5
118,83010,1,12
118,84002,1,2
118,84010,1,5
118,86003,1,15
118,87001,1,6
118,88004,1,5
118,88005,1,2
118,89007,1,1
118,92008,1,12
118,92011,1,19
118,93003,1,10
118,94001,1,5
118,94008,1,13
118,96002,1,5
118,190101,1,4
118,190207,1,10
118,190208,1,12
118,190302,1,1
118,190304,1,2
118,190603,1,5
118,190705,1,3
118,190917,1,5
118,191003,1,8
118,191010,1,9
118,191210,1,20
118,191302,1,3
118,191408,1,5
118,191526,1,4
118,191606,1,2
118,191608,1,7
118,191702,1,5
118,191710,1,14
118,191814,1,10
118,230105,1,30
118,230114,1,7
118,230314,1,10
118,230412,1,5
118,230427,1,5
118,230431,1,3
118,230440,1,6
118,230441,1,10
118,230902,1,5
118,230905,1,10
118,230918,1,1
118,230920,1,10
118,230924,1,10
118,231203,1,10
118,231215,1,11
118,231308,1,5
118,231501,1,5
118,231701,1,-1
118,231717,1,10
118,231805,1,8
119,1031,1,30
119,4005,1,5
119,14007,1,17
119,20080,1,5
119,24016,1,6
119,29004,1,1
119,30005,1,2
119,32017,1,1
119,40017,1,6
119,49039,1,2
119,50009,1,3
119,58001,1,20
119,59003,1,5
119,67005,1,30
119,83010,1,10
119,84002,1,5
119,84003,1,3
119,89007,1,2
119,190917,1,8
119,191210,1,5
119,191302,1,5
119,191526,1,11
119,191702,1,8
119,191710,1,8
119,230314,1,5
119,230412,1,20
119,230427,1,10
119,230440,1,10
119,230441,1,15
119,230902,1,15
119,230905,1,20
119,231215,1,17
119,231501,1,5
120,1030,1,3
120,15037,1,-2
120,20062,1,1
120,32014,1,5
120,32016,1,5
120,32017,1,1
120,41010,1,1
120,71010,1,2
120,78008,1,-1
120,190702,1,3
120,231215,1,34
121,1012,1,40
121,1023,1,8
121,1030,1,2
121,1031,1,10
121,3001,1,10
121,3005,1,15
121,4005,1,3
121,6002,1,5
121,8008,1,10
121,9003,1,5
121,10003,1,10
121,11003,1,10
121,12005,1,33
121,12007,1,5
