product_num,customer_num,buyer,cases
5,1029,1,0
5,1031,1,0
5,2004,1,0
5,6004,1,0
5,12013,1,0
5,14001,1,0
5,14006,1,0
5,14017,1,0
5,15023,1,0
5,15030,1,0
5,15053,1,0
5,15081,1,0
5,20014,1,0
5,20028,1,0
5,20037,1,0
5,20042,1,0
5,20102,1,0
5,20126,1,0
5,21014,1,0
5,21022,1,0
5,21033,1,0
5,21038,1,0
5,22006,1,0
5,22021,1,0
5,22022,1,0
5,22024,1,0
5,22067,1,0
5,23004,1,0
5,24015,1,0
5,25040,1,0
5,25046,1,0
5,25056,1,0
5,26003,1,0
5,26013,1,0
5,27002,1,0
5,27009,1,0
5,27076,1,0
5,27102,1,0
5,27106,1,0
5,27144,1,0
5,27146,1,0
5,28009,1,0
5,28019,1,0
5,29011,1,0
5,29019,1,0
5,30005,1,0
5,31032,1,0
5,34017,1,0
5,36016,1,0
5,36031,1,0
5,38019,1,0
5,39008,1,0
5,40007,1,0
5,41002,1,0
5,43029,1,0
5,44005,1,0
5,44006,1,0
5,46008,1,0
5,46009,1,0
5,46033,1,0
5,47011,1,0
5,47017,1,0
5,49022,1,0
5,49051,1,0
5,49055,1,0
5,49063,1,0
5,50003,1,0
5,52040,1,0
5,52046,1,0
5,56011,1,0
5,57001,1,0
5,57009,1,0
5,58004,1,0
5,77038,1,0
5,78017,1,0
5,120147,1,0
5,150054,1,0
5,150082,1,0
5,150084,1,0
5,150302,1,0
5,170021,1,0
5,170036,1,0
5,170045,1,0
5,170087,1,0
5,170133,1,0
5,170293,1,0
5,170300,1,0
5,170471,1,0
5,171014,1,0
5,171327,1,0
5,178000,1,0
5,178009,1,0
5,178020,1,0
5,190216,1,0
5,190501,1,0
5,190902,1,0
5,190914,1,0
5,192157,1,0
5,230902,1,0
5,231307,1,0
5,231607,1,0
5,250036,1,0
5,250128,1,0
37,1029,1,0
37,37065,1,0
37,38019,1,0
37,46008,1,0
37,46009,1,0
37,120147,1,0
37,250112,1,0
40,14007,1,0
40,23004,1,0
40,50013,1,0
40,150084,1,0
40,170087,1,0
40,171014,1,0
40,191606,1,0
40,250015,1,0
41,14007,1,0
41,41005,1,0
41,50013,1,0
101,1017,1,1
101,14003,1,2
101,24019,1,2
101,36025,1,4
101,68002,1,4
101,92005,1,2
101,190709,1,0
101,191209,1,2
101,191210,1,4
101,230405,1,3
101,230929,1,0
101,231215,1,-1
101,231715,1,0
101,231719,1,0
111,1028,1,2
111,2004,1,10
111,4007,1,2
111,7003,1,4
111,12026,1,1
111,15004,1,2
111,15006,1,5
111,15016,1,1
111,15036,1,5
111,20062,1,3
111,20106,1,3
111,21043,1,2
111,28012,1,19
111,36008,1,2
111,39018,1,1
111,41010,1,1
111,57012,1,1
111,70008,1,5
111,77007,1,1
111,80018,1,2
111,80041,1,2
111,83008,1,6
111,83010,1,1
111,86002,1,3
111,190220,1,1
111,190704,1,2
111,190804,1,4
111,191207,1,10
111,191213,1,1
111,230103,1,6
111,230119,1,5
111,230441,1,0
111,230930,1,1
111,231302,1,5
111,231303,1,2
111,231305,1,2
111,231719,1,8
112,408,1,5
112,1003,1,2
112,1012,1,7
112,1015,1,3
112,1021,1,5
112,1023,1,6
112,1024,1,1
112,1031,1,3
112,1035,1,12
112,1214,1,8
112,2002,1,-1
112,3001,1,4
112,3005,1,3
112,3011,1,2
112,4005,1,9
112,4009,1,6
112,5001,1,10
112,6002,1,2
112,6004,1,3
112,8002,1,2
112,8005,1,2
112,8007,1,6
112,8009,1,10
112,10003,1,5
112,11003,1,2
112,11014,1,10
112,12005,1,2
112,12007,1,3
112,13001,1,2
112,13008,1,4
112,13017,1,1
112,14001,1,5
112,14007,1,5
112,15020,1,3
112,15037,1,2
112,15040,1,2
112,17010,1,3
112,18001,1,4
112,19027,1,2
112,20106,1,2
112,21033,1,4
112,21034,1,5
112,21038,1,4
112,23004,1,3
112,23007,1,1
112,24001,1,3
112,24011,1,6
112,24016,1,3
112,24017,1,3
112,25008,1,6
112,25010,1,4
112,25017,1,1
112,25045,1,2
112,27063,1,5
112,28007,1,5
112,28012,1,2
112,29003,1,5
112,29004,1,4
112,29009,1,3
112,29012,1,2
112,29013,1,0
112,29017,1,1
