product_num,customer_num,buyer,cases
5,6004,1,0
5,14001,1,0
5,14006,1,0
5,15053,1,0
5,15081,1,0
5,19008,1,0
5,20037,1,0
5,20042,1,0
5,20102,1,0
5,20126,1,0
5,21014,1,0
5,21022,1,0
5,21024,1,0
5,21038,1,0
5,22006,1,0
5,22021,1,0
5,22022,1,0
5,22024,1,0
5,22067,1,0
5,23004,1,0
5,24015,1,0
5,25015,1,0
5,25046,1,0
5,25053,1,0
5,26003,1,0
5,26013,1,0
5,27076,1,0
5,27102,1,0
5,27106,1,0
5,27146,1,0
5,28019,1,0
5,29010,1,0
5,29011,1,0
5,30005,1,0
5,31032,1,0
5,36031,1,0
5,39008,1,0
5,40007,1,0
5,42003,1,0
5,42004,1,0
5,42009,1,0
5,43029,1,0
5,44005,1,0
5,44006,1,0
5,46008,1,0
5,46009,1,0
5,46033,1,0
5,47011,1,0
5,49022,1,0
5,49051,1,0
5,49055,1,0
5,49063,1,0
5,50003,1,0
5,50013,1,0
5,52040,1,0
5,52046,1,0
5,52049,1,0
5,56011,1,0
5,57009,1,0
5,77038,1,0
5,78017,1,0
5,80061,1,0
5,81006,1,0
5,92004,1,0
5,150054,1,0
5,150082,1,0
5,150302,1,0
5,170021,1,0
5,170045,1,0
5,170087,1,0
5,170133,1,0
5,170293,1,0
5,170300,1,0
5,171014,1,0
5,171016,1,0
5,171327,1,0
5,178000,1,0
5,178020,1,0
5,190216,1,0
5,190501,1,0
5,190902,1,0
5,190914,1,0
5,191606,1,0
5,192157,1,0
5,230902,1,0
5,230917,1,0
5,231307,1,0
5,231607,1,0
5,250036,1,0
5,250190,1,0
37,20126,1,0
37,21022,1,0
37,24015,1,0
37,25046,1,0
37,25053,1,0
37,26013,1,0
37,27002,1,0
37,27076,1,0
37,27102,1,0
37,28019,1,0
37,29019,1,0
37,31032,1,0
37,36031,1,0
37,39008,1,0
37,40007,1,0
37,42005,1,0
37,49051,1,0
37,49063,1,0
37,77038,1,0
37,150054,1,0
37,150302,1,0
37,170045,1,0
37,170133,1,0
37,170300,1,0
37,190501,1,0
37,192157,1,0
37,231607,1,0
40,19008,1,0
40,23004,1,0
40,50013,1,0
40,81006,1,0
40,170087,1,0
40,171016,1,0
40,191606,1,0
41,50013,1,0
41,250015,1,0
101,1017,1,1
101,12011,1,2
101,24019,1,2
101,31011,1,0
101,36025,1,2
101,80018,1,1
101,92005,1,4
101,94001,1,2
101,191209,1,2
101,191210,1,2
111,1028,1,3
111,4007,1,1
111,5008,1,2
111,7003,1,1
111,8004,1,4
111,10003,1,2
111,11003,1,1
111,12026,1,3
111,12036,1,2
111,15004,1,1
111,15006,1,5
111,15016,1,2
111,15036,1,2
111,15074,1,2
111,20106,1,2
111,21043,1,13
111,23004,1,2
111,23013,1,2
111,24012,1,5
111,24017,1,1
111,24022,1,-1
111,24061,1,1
111,25012,1,1
111,25083,1,1
111,27002,1,1
111,27012,1,5
111,27016,1,1
111,28012,1,5
111,29004,1,1
111,32005,1,3
111,38002,1,1
111,38017,1,1
111,45005,1,1
111,47017,1,1
111,50020,1,3
111,61004,1,1
111,73002,1,1
111,80018,1,3
111,80041,1,-4
111,81012,1,1
111,83001,1,1
111,83008,1,1
111,83011,1,1
111,84007,1,1
111,84015,1,1
111,190220,1,4
111,190704,1,3
111,190804,1,5
111,191207,1,8
111,191710,1,19
111,230103,1,2
111,230119,1,3
111,230122,1,5
111,230902,1,1
111,230924,1,1
111,230930,1,1
111,231203,1,1
111,231302,1,11
111,231303,1,3
111,231305,1,2
111,231314,1,4
111,231316,1,2
111,231803,1,1
112,1005,1,0
112,1012,1,3
112,1021,1,5
112,1023,1,6
112,1031,1,3
112,1035,1,3
112,1214,1,6
112,2002,1,3
112,2003,1,5
112,3001,1,2
112,3005,1,3
112,3006,1,3
112,3011,1,3
112,4005,1,5
112,4009,1,3
112,5001,1,8
112,5006,1,6
112,7001,1,1
112,8002,1,4
112,8005,1,3
112,8007,1,3
112,8009,1,3
112,10003,1,2
112,11001,1,1
112,11003,1,7
112,11014,1,3
112,12005,1,4
112,12007,1,4
112,12011,1,9
112,12017,1,4
112,12022,1,0
112,12026,1,3
112,13001,1,5
112,13008,1,10
112,13013,1,0
112,14001,1,3
112,14006,1,0
112,14007,1,9
112,15016,1,1
112,15037,1,2
112,15040,1,1
112,17009,1,0
112,17011,1,1
112,18001,1,2
112,19008,1,3
112,19009,1,3
112,19012,1,0
112,19016,1,0
112,19027,1,3
112,20066,1,1
112,20080,1,3
112,20106,1,2
112,21033,1,3
112,21034,1,10
112,21044,1,2
112,22016,1,0
112,23001,1,0
112,23006,1,1
112,24001,1,3
112,24002,1,1
112,24011,1,3
112,24016,1,2
112,24029,1,0
112,24060,1,0
112,25008,1,3
112,25010,1,7
112,25012,1,3
112,25036,1,0
112,25045,1,5
112,25056,1,0
112,26001,1,3
112,27016,1,1
112,27032,1,2
112,27034,1,3
112,29004,1,6
112,29009,1,2
112,29011,1,1
112,29012,1,3
112,29017,1,2
112,29035,1,1
112,30005,1,2
112,31008,1,1
112,31033,1,2
112,31060,1,1
112,32005,1,1
112,32017,1,2
112,32020,1,1
112,33002,1,1
112,35002,1,1
112,36007,1,3
112,36008,1,3
112,37068,1,4
112,38007,1,2
112,38008,1,3
112,38016,1,5
112,38017,1,2
112,38021,1,1
112,38040,1,3
112,39006,1,0
112,39012,1,1
112,40001,1,2
112,40004,1,2
112,40010,1,1
112,40022,1,2
112,40027,1,2
112,41010,1,1
112,43004,1,4
112,44010,1,1
112,44028,1,1
