product_num,customer_num,buyer,cases
5,2004,1,0
5,3002,1,0
5,3007,1,0
5,4003,1,0
5,11001,1,0
5,12001,1,0
5,17013,1,0
5,20028,1,0
5,20037,1,0
5,20117,1,0
5,20126,1,0
5,21014,1,0
5,21022,1,0
5,22024,1,0
5,22067,1,0
5,24015,1,0
5,25040,1,0
5,25056,1,0
5,26013,1,0
5,27009,1,0
5,27076,1,0
5,27102,1,0
5,27144,1,0
5,27146,1,0
5,28019,1,0
5,29019,1,0
5,30005,1,0
5,34002,1,0
5,38002,1,0
5,39008,1,0
5,40007,1,0
5,41006,1,0
5,42005,1,0
5,43029,1,0
5,44006,1,0
5,46008,1,0
5,46009,1,0
5,46031,1,0
5,47011,1,0
5,49022,1,0
5,49051,1,0
5,49063,1,0
5,52040,1,0
5,52046,1,0
5,56011,1,0
5,57001,1,0
5,57009,1,0
5,76006,1,0
5,78017,1,0
5,84001,1,0
5,94006,1,0
5,96005,1,0
5,120147,1,0
5,150054,1,0
5,150082,1,0
5,150084,1,0
5,150096,1,0
5,150302,1,0
5,170045,1,0
5,170049,1,0
5,170277,1,0
5,170300,1,0
5,170471,1,0
5,171327,1,0
5,178020,1,0
5,190501,1,0
5,190902,1,0
5,190914,1,0
5,191511,1,0
5,192157,1,0
5,230110,1,0
5,230118,1,0
5,230907,1,0
5,231607,1,0
5,250015,1,0
5,250036,1,0
5,250128,1,0
37,3007,1,0
37,38019,1,0
37,76006,1,0
37,250015,1,0
40,41005,1,0
101,14003,1,2
101,14007,1,0
101,24019,1,2
101,50029,1,-1
101,68002,1,2
101,75004,1,1
101,83010,1,3
101,92005,1,6
101,94001,1,1
101,191209,1,1
101,191210,1,4
101,230427,1,2
101,231203,1,1
101,231308,1,2
101,231601,1,2
111,1024,1,1
111,3011,1,1
111,7003,1,6
111,12026,1,6
111,12036,1,2
111,15004,1,3
111,15016,1,-2
111,15036,1,5
111,15074,1,1
111,20062,1,4
111,20106,1,5
111,21043,1,13
111,23013,1,3
111,28012,1,15
111,32005,1,2
111,32016,1,1
111,41010,1,4
111,70008,1,10
111,80018,1,3
111,80041,1,3
111,86002,1,1
111,88008,1,2
111,190220,1,1
111,190710,1,1
111,191213,1,1
111,191710,1,10
111,230119,1,3
111,230122,1,5
111,230427,1,5
111,230930,1,3
111,231211,1,1
111,231302,1,8
111,231303,1,1
111,231305,1,1
111,231316,1,1
112,408,1,5
112,1003,1,2
112,1012,1,7
112,1015,1,3
112,1021,1,3
112,1023,1,7
112,1026,1,2
112,1031,1,6
112,1035,1,5
112,1214,1,7
112,2002,1,3
112,2003,1,15
112,3001,1,1
112,3005,1,6
112,3006,1,1
112,3011,1,2
112,4002,1,1
112,4005,1,2
112,4007,1,1
112,4009,1,7
112,5001,1,8
112,5006,1,3
112,6002,1,2
112,8005,1,1
112,8007,1,6
112,8008,1,3
112,8009,1,6
112,10003,1,4
112,11003,1,6
112,11014,1,3
112,12005,1,3
112,12007,1,3
112,12011,1,15
112,12017,1,3
