product_num,customer_num,buyer,cases
5,1214,1,0
5,2004,1,0
5,3007,1,0
5,4008,1,0
5,6002,1,0
5,6004,1,0
5,8007,1,0
5,12020,1,0
5,12021,1,0
5,12036,1,0
5,12069,1,0
5,14001,1,0
5,15025,1,0
5,15030,1,0
5,15033,1,0
5,15044,1,0
5,15051,1,0
5,17015,1,0
5,18002,1,0
5,19008,1,0
5,20013,1,0
5,20028,1,0
5,20042,1,0
5,20082,1,0
5,20096,1,0
5,20112,1,0
5,20126,1,0
5,21014,1,0
5,21024,1,0
5,21025,1,0
5,21038,1,0
5,22006,1,0
5,22014,1,0
5,22021,1,0
5,22024,1,0
5,22051,1,0
5,23004,1,0
5,25015,1,0
5,25019,1,0
5,25020,1,0
5,25025,1,0
5,25040,1,0
5,25046,1,0
5,26003,1,0
5,26009,1,0
5,27052,1,0
5,27064,1,0
5,27076,1,0
5,27077,1,0
5,27102,1,0
5,27137,1,0
5,28019,1,0
5,28029,1,0
5,29010,1,0
5,29016,1,0
5,30003,1,0
5,30005,1,0
5,31040,1,0
5,32001,1,0
5,33006,1,0
5,35002,1,0
5,38001,1,0
5,38019,1,0
5,39008,1,0
5,40027,1,0
5,42005,1,0
5,42009,1,0
5,43031,1,0
5,46005,1,0
5,46008,1,0
5,46009,1,0
5,46033,1,0
5,47011,1,0
5,48002,1,0
5,49022,1,0
5,49031,1,0
5,49051,1,0
5,52031,1,0
5,190916,1,0
37,1014,1,0
37,4008,1,0
37,12021,1,0
37,12036,1,0
37,12069,1,0
37,15025,1,0
37,15033,1,0
37,15044,1,0
37,15051,1,0
37,20096,1,0
37,20112,1,0
37,21043,1,0
37,22024,1,0
37,25025,1,0
37,27064,1,0
37,29016,1,0
37,30005,1,0
37,32001,1,0
37,40027,1,0
37,49012,1,0
37,50002,1,0
37,69002,1,0
37,74006,1,0
37,80004,1,0
37,81020,1,0
37,88001,1,0
37,150208,1,0
37,152046,1,0
37,170258,1,0
37,173036,1,0
37,178011,1,0
37,231605,1,0
101,14003,1,3
101,24019,1,2
101,75004,1,1
101,92005,1,4
101,191210,1,2
101,230427,1,2
101,230905,1,2
111,1024,1,1
111,2004,1,10
111,3011,1,8
111,4007,1,2
111,7003,1,3
111,8004,1,3
111,8016,1,1
111,12026,1,3
111,15004,1,4
