product_num,customer_num,buyer,cases
5,6001,1,0
5,14001,1,0
5,15034,1,0
5,15081,1,0
5,20037,1,0
5,20090,1,0
5,20102,1,0
5,20117,1,0
5,21014,1,0
5,21024,1,0
5,21038,1,0
5,21043,1,0
5,22006,1,0
5,22021,1,0
5,22022,1,0
5,22024,1,0
5,22067,1,0
5,23004,1,0
5,25015,1,0
5,27106,1,0
5,27146,1,0
5,28031,1,0
5,29010,1,0
5,29011,1,0
5,30007,1,0
5,41034,1,0
5,42003,1,0
5,44005,1,0
5,44006,1,0
5,44012,1,0
5,46008,1,0
5,46009,1,0
5,46033,1,0
5,47011,1,0
5,49022,1,0
5,49064,1,0
5,50003,1,0
5,50013,1,0
5,52040,1,0
5,52046,1,0
5,56011,1,0
5,62008,1,0
5,80061,1,0
5,81006,1,0
5,84012,1,0
5,94006,1,0
5,150082,1,0
5,178000,1,0
5,190216,1,0
5,190902,1,0
5,190914,1,0
5,191606,1,0
5,230917,1,0
5,231307,1,0
5,250036,1,0
5,250190,1,0
37,14006,1,0
37,20117,1,0
37,34017,1,0
40,23004,1,0
40,81006,1,0
40,171016,1,0
40,191606,1,0
101,8006,1,1
101,12007,1,1
101,12065,1,1
101,14003,1,3
101,24019,1,2
101,67005,1,1
101,75004,1,1
101,80018,1,1
101,92005,1,2
101,191209,1,2
101,191210,1,3
101,230905,1,2
101,231215,1,2
111,1028,1,2
111,4007,1,1
111,5008,1,1
111,7003,1,4
111,12026,1,3
111,15004,1,2
111,15006,1,5
111,15016,1,1
111,19012,1,7
111,20062,1,2
111,20106,1,3
111,21024,1,1
111,21043,1,8
111,23013,1,1
111,24061,1,1
111,28012,1,17
111,38017,1,-1
111,39018,1,2
111,41010,1,3
111,41023,1,1
111,45005,1,5
111,47017,1,-1
111,50020,1,1
111,60012,1,3
111,70008,1,3
111,70009,1,2
111,80018,1,4
111,83008,1,4
111,86002,1,1
111,190704,1,2
111,190709,1,2
111,191207,1,5
111,191710,1,10
111,230103,1,2
111,230119,1,3
111,230427,1,10
111,230930,1,6
111,231302,1,5
111,231303,1,1
111,231305,1,2
112,408,1,5
112,1003,1,3
112,1009,1,5
112,1012,1,11
112,1015,1,1
112,1021,1,2
112,1031,1,6
112,1035,1,6
112,1214,1,6
112,2002,1,2
112,2003,1,5
112,3001,1,5
112,3005,1,3
112,3006,1,3
112,3011,1,1
112,4005,1,3
112,4009,1,6
112,5001,1,6
112,5006,1,3
112,7001,1,1
112,8002,1,3
112,8005,1,3
112,8007,1,3
112,8008,1,0
112,9003,1,1
112,10003,1,3
112,11001,1,1
112,11003,1,2
112,11014,1,7
112,12005,1,2
112,12011,1,10
112,12017,1,3
112,12066,1,1
112,13001,1,4
112,13017,1,1
112,14007,1,6
112,15037,1,2
112,17010,1,3
112,17011,1,3
112,18001,1,4
112,20080,1,2
112,21034,1,8
