product_num,customer_num,buyer,cases
5,15034,1,0
5,15081,1,0
5,20022,1,0
5,20037,1,0
5,20102,1,0
5,21014,1,0
5,21024,1,0
5,21038,1,0
5,21043,1,0
5,22006,1,0
5,22021,1,0
5,22022,1,0
5,22024,1,0
5,22044,1,0
5,22067,1,0
5,23004,1,0
5,25015,1,0
5,25053,1,0
5,27059,1,0
5,27106,1,0
5,27144,1,0
5,27146,1,0
5,28031,1,0
5,29010,1,0
5,30003,1,0
5,35001,1,0
5,42003,1,0
5,43022,1,0
5,44005,1,0
5,44006,1,0
5,44012,1,0
5,46008,1,0
5,46009,1,0
5,46033,1,0
5,47011,1,0
5,49022,1,0
5,50003,1,0
5,50013,1,0
5,52040,1,0
5,52046,1,0
5,56011,1,0
5,80061,1,0
5,81019,1,0
5,88005,1,0
5,150082,1,0
5,170076,1,0
5,171002,1,0
5,190216,1,0
5,190902,1,0
5,190914,1,0
5,230124,1,0
5,231307,1,0
5,250036,1,0
5,250043,1,0
37,20090,1,0
37,20102,1,0
37,22021,1,0
37,43022,1,0
37,44006,1,0
37,46008,1,0
37,52046,1,0
37,150082,1,0
37,230124,1,0
40,35001,1,0
40,170076,1,0
101,1012,1,2
101,1017,1,2
101,12023,1,1
101,14003,1,0
101,24019,1,3
101,75004,1,3
101,80018,1,0
101,83010,1,4
101,92005,1,4
101,92011,1,2
101,94001,1,1
101,191210,1,4
101,230905,1,2
101,230917,1,1
111,1028,1,4
111,2004,1,10
111,4007,1,1
111,5008,1,1
111,7003,1,5
111,8004,1,2
111,12026,1,4
111,15004,1,2
111,15016,1,1
111,15034,1,1
111,17002,1,2
111,20106,1,9
111,21043,1,5
111,23013,1,1
111,24061,1,1
111,25083,1,3
111,28012,1,18
111,32005,1,2
111,32016,1,2
111,39018,1,1
111,41010,1,1
111,45005,1,-2
111,50020,1,6
111,60012,1,6
111,71015,1,4
111,77007,1,1
111,80018,1,2
111,83008,1,2
111,190704,1,4
111,191207,1,10
111,191710,1,6
111,230122,1,4
111,230407,1,2
111,230427,1,5
111,230930,1,5
111,231302,1,5
111,231303,1,1
111,231305,1,2
112,408,1,5
112,1012,1,6
112,1015,1,3
112,1021,1,4
112,1023,1,9
112,1024,1,2
112,1031,1,3
112,1035,1,6
112,2002,1,3
112,2003,1,10
112,3001,1,7
112,3005,1,7
112,3006,1,6
112,3011,1,1
112,4005,1,8
112,4009,1,11
112,5001,1,6
112,5006,1,3
112,6004,1,3
112,8002,1,3
112,8005,1,3
112,8007,1,1
112,8008,1,2
112,8009,1,3
112,10003,1,4
112,11003,1,7
112,11014,1,12
112,12005,1,5
112,12011,1,9
112,12017,1,2
112,13001,1,2
112,13008,1,6
112,13017,1,2
112,14007,1,13
112,15020,1,4
112,17010,1,6
112,17011,1,5
112,18001,1,6
112,19009,1,3
112,19027,1,6
112,20080,1,2
112,20106,1,6
112,21033,1,4
112,21034,1,9
112,21044,1,2
112,23004,1,3
112,23006,1,10
112,24001,1,3
112,24002,1,3
112,24011,1,7
112,24016,1,3
112,24017,1,6
112,25008,1,3
112,25010,1,9
112,25012,1,5
