product_num,customer_num,buyer,cases
5,1029,1,0
5,1214,1,0
5,2004,1,0
5,6004,1,0
5,11001,1,0
5,12020,1,0
5,14001,1,0
5,15004,1,0
5,18002,1,0
5,20013,1,0
5,20082,1,0
5,20126,1,0
5,21014,1,0
5,21024,1,0
5,21025,1,0
5,21038,1,0
5,22006,1,0
5,22014,1,0
5,22021,1,0
5,22051,1,0
5,23004,1,0
5,25015,1,0
5,25019,1,0
5,25020,1,0
5,25040,1,0
5,25046,1,0
5,26009,1,0
5,27052,1,0
5,27076,1,0
5,27102,1,0
5,27106,1,0
5,27137,1,0
5,28019,1,0
5,30003,1,0
5,31037,1,0
5,33006,1,0
5,34002,1,0
5,38001,1,0
5,38019,1,0
5,42009,1,0
5,43031,1,0
5,44006,1,0
5,46005,1,0
5,46008,1,0
5,46009,1,0
5,46033,1,0
5,47011,1,0
5,48002,1,0
5,49022,1,0
5,49031,1,0
5,49051,1,0
5,49063,1,0
5,52040,1,0
5,56011,1,0
5,57001,1,0
5,72002,1,0
5,76023,1,0
5,92001,1,0
5,150153,1,0
5,150177,1,0
5,150231,1,0
5,150601,1,0
5,152035,1,0
5,170154,1,0
5,170171,1,0
5,170213,1,0
5,170231,1,0
5,170258,1,0
5,170300,1,0
5,170365,1,0
5,171327,1,0
5,173062,1,0
5,174151,1,0
5,190201,1,0
5,190216,1,0
5,190902,1,0
5,191618,1,0
5,191808,1,0
5,192157,1,0
5,230110,1,0
5,230401,1,0
5,231607,1,0
5,250036,1,0
5,250081,1,0
5,250118,1,0
5,250155,1,0
5,250800,1,0
5,250804,1,0
37,17015,1,0
37,23004,1,0
37,25019,1,0
37,25040,1,0
37,28029,1,0
37,31037,1,0
37,42009,1,0
37,56011,1,0
37,150231,1,0
37,170154,1,0
37,171327,1,0
37,173032,1,0
37,191808,1,0
37,230401,1,0
37,231607,1,0
101,1017,1,1
101,14003,1,0
101,24019,1,1
101,68002,1,2
101,75004,1,1
101,92005,1,4
101,92012,1,0
101,94001,1,1
101,191009,1,-1
101,191210,1,4
101,230405,1,2
101,230427,1,2
101,230905,1,4
111,3001,1,2
111,3011,1,4
111,7003,1,9
111,8004,1,1
111,8014,1,1
111,12026,1,4
111,15004,1,3
111,15016,1,1
111,15036,1,1
111,20062,1,2
111,20106,1,3
111,21043,1,11
111,22004,1,1
111,23013,1,1
111,24048,1,2
111,28012,1,20
111,31011,1,1
111,32005,1,1
111,56009,1,1
111,60002,1,2
111,60012,1,3
111,61004,1,1
111,70008,1,10
111,73002,1,1
111,80018,1,2
111,84007,1,1
111,86002,1,1
111,94012,1,1
111,190804,1,3
111,190910,1,1
111,191213,1,2
111,191710,1,6
111,230119,1,5
111,230407,1,1
111,230427,1,10
111,230930,1,2
111,231314,1,5
111,231714,1,1
112,1005,1,1
112,1010,1,1
112,1012,1,5
112,1015,1,2
112,1017,1,1
112,1021,1,2
112,1023,1,6
112,1024,1,1
112,1028,1,1
112,1031,1,2
112,1035,1,7
112,2002,1,1
112,2003,1,7
112,3001,1,5
112,3005,1,4
112,3006,1,3
112,4002,1,2
112,4005,1,6
112,4009,1,7
112,5001,1,10
112,5006,1,2
112,6002,1,2
112,6004,1,1
112,8008,1,3
112,10003,1,5
112,10007,1,1
112,11003,1,7
112,11011,1,1
112,11014,1,6
112,12005,1,2
112,12011,1,8
112,12022,1,1
112,12026,1,1
112,13001,1,5
112,13008,1,5
112,14001,1,5
112,14003,1,1
112,14007,1,14
112,15008,1,1
112,15085,1,1
112,17010,1,3
112,18001,1,7
112,20038,1,1
112,20055,1,1
112,20061,1,1
112,20077,1,1
112,20106,1,4
112,21005,1,1
112,21033,1,4
112,21034,1,5
112,22013,1,1
112,22031,1,1
112,22065,1,1
112,23007,1,3
112,24005,1,1
112,24014,1,2
112,24017,1,6
112,25008,1,4
112,25010,1,6
112,25012,1,2
112,25031,1,4
112,25045,1,4
112,26001,1,2
112,27031,1,3
112,27046,1,5
112,27063,1,10
112,28007,1,2
112,28011,1,2
112,28012,1,2
112,29003,1,2
112,29004,1,3
112,29011,1,3
112,29012,1,1
112,29017,1,1
112,29035,1,1
112,30003,1,1
112,31004,1,3
112,31027,1,1
112,31033,1,3
112,32014,1,2
112,32017,1,1
112,33002,1,1
112,34007,1,1
112,35001,1,6
112,35002,1,2
112,36006,1,3
112,36007,1,3
112,36008,1,2
112,37011,1,1
112,37034,1,1
112,37068,1,4
112,38002,1,1
112,38008,1,3
112,38016,1,3
112,38020,1,1
112,38021,1,3
112,38025,1,1
112,38040,1,4
112,39012,1,6
112,40004,1,1
112,40010,1,1
112,40019,1,1
112,40022,1,2
112,41006,1,6
112,41012,1,1
112,42011,1,3
112,43001,1,5
112,44006,1,1
112,44010,1,1
112,44016,1,4
112,44025,1,1
112,44047,1,1
112,46019,1,4
112,46027,1,1
112,47005,1,7
112,47009,1,1
112,47011,1,6
112,49024,1,1
112,49027,1,3
112,49031,1,-4
112,49033,1,3
112,49034,1,1
112,49039,1,2
112,49048,1,1
112,49054,1,1
112,49072,1,1
112,50001,1,1
112,50020,1,2
112,52015,1,5
112,53007,1,1
112,56007,1,4
112,56008,1,2
112,57003,1,3
112,57006,1,1
112,58001,1,6
112,59003,1,1
112,59004,1,3
112,60001,1,8
112,60002,1,2
112,60010,1,3
112,62001,1,3
112,65001,1,1
112,67004,1,2
112,67005,1,5
112,68002,1,6
112,70001,1,5
112,70003,1,3
112,71003,1,10
112,72001,1,6
112,73003,1,8
112,73008,1,5
112,74009,1,3
112,75002,1,3
112,75004,1,5
112,76021,1,4
112,77002,1,1
112,77009,1,2
112,78008,1,1
112,80005,1,2
112,80007,1,1
112,80026,1,5
112,80027,1,1
112,80040,1,1
112,80041,1,3
112,81001,1,2
112,81006,1,3
112,81014,1,2
112,83001,1,3
112,83005,1,1
112,83008,1,4
112,83010,1,3
112,83011,1,1
112,84002,1,1
112,84003,1,1
112,84007,1,1
112,84022,1,1
112,86002,1,1
112,86003,1,2
112,87001,1,1
112,88005,1,1
112,89005,1,2
112,89007,1,3
112,92002,1,1
112,92007,1,1
112,92008,1,11
112,93003,1,11
112,93005,1,1
112,93006,1,3
112,93009,1,4
112,94001,1,4
112,94003,1,1
112,94008,1,5
112,96002,1,1
112,190101,1,2
112,190104,1,1
112,190108,1,1
112,190203,1,1
112,190207,1,2
112,190208,1,5
112,190214,1,2
112,190302,1,4
