product_num,customer_num,buyer,cases
5,1214,1,0
5,2004,1,0
5,12015,1,0
5,12020,1,0
5,14001,1,0
5,15004,1,0
5,18002,1,0
5,20013,1,0
5,20022,1,0
5,20082,1,0
5,20126,1,0
5,21014,1,0
5,21025,1,0
5,21038,1,0
5,22006,1,0
5,22014,1,0
5,22021,1,0
5,22051,1,0
5,24048,1,0
5,25015,1,0
5,25020,1,0
5,25046,1,0
5,27052,1,0
5,27076,1,0
5,27102,1,0
5,27106,1,0
5,27137,1,0
5,28019,1,0
5,30003,1,0
5,33006,1,0
5,34002,1,0
5,35001,1,0
5,36016,1,0
5,38001,1,0
5,38019,1,0
5,41034,1,0
5,43031,1,0
5,46005,1,0
5,46008,1,0
5,46009,1,0
5,46033,1,0
5,47011,1,0
5,48002,1,0
5,49022,1,0
5,49031,1,0
5,49063,1,0
5,52009,1,0
5,52040,1,0
5,57001,1,0
5,76023,1,0
5,92001,1,0
5,150177,1,0
5,150601,1,0
5,152035,1,0
5,170036,1,0
5,170045,1,0
5,170154,1,0
5,170171,1,0
5,170213,1,0
5,170258,1,0
5,170300,1,0
5,170365,1,0
5,171327,1,0
5,173031,1,0
5,173062,1,0
5,190201,1,0
5,190216,1,0
5,192157,1,0
5,230110,1,0
5,250036,1,0
5,250081,1,0
5,250118,1,0
5,250155,1,0
5,250800,1,0
5,250804,1,0
37,12015,1,0
37,12020,1,0
37,18002,1,0
37,20013,1,0
37,20082,1,0
37,21014,1,0
37,21024,1,0
37,21025,1,0
37,22014,1,0
37,22051,1,0
37,25020,1,0
37,27052,1,0
37,27137,1,0
37,28019,1,0
37,46005,1,0
37,49031,1,0
37,76023,1,0
37,92001,1,0
37,150177,1,0
37,150601,1,0
37,170171,1,0
37,170213,1,0
37,170231,1,0
37,170365,1,0
37,190201,1,0
37,250118,1,0
37,250155,1,0
37,250800,1,0
37,250804,1,0
101,1017,1,0
101,12011,1,1
101,14003,1,2
101,24019,1,3
101,68002,1,2
101,75004,1,0
101,80018,1,2
101,83010,1,1
101,92005,1,3
101,92011,1,1
101,92012,1,0
101,191210,1,3
101,230427,1,2
111,2004,1,5
111,7003,1,1
111,8004,1,5
111,12022,1,2
111,12026,1,2
111,12034,1,1
111,15004,1,4
111,15006,1,5
111,15016,1,7
111,19025,1,3
