product_num,customer_num,buyer,cases
5,3002,1,0
5,10007,1,0
5,12012,1,0
5,15030,1,0
5,20014,1,0
5,20037,1,0
5,20125,1,0
5,21014,1,0
5,21024,1,0
5,21038,1,0
5,21043,1,0
5,22006,1,0
5,22022,1,0
5,22024,1,0
5,22067,1,0
5,23004,1,0
5,24051,1,0
5,25015,1,0
5,25046,1,0
5,25053,1,0
5,27009,1,0
5,27059,1,0
5,27106,1,0
5,27144,1,0
5,27146,1,0
5,28031,1,0
5,29010,1,0
5,30003,1,0
5,35001,1,0
5,36008,1,0
5,42009,1,0
5,44005,1,0
5,46009,1,0
5,46033,1,0
5,50003,1,0
5,50013,1,0
5,50029,1,0
5,52040,1,0
5,52049,1,0
5,80061,1,0
5,87004,1,0
5,170076,1,0
5,170909,1,0
5,190216,1,0
5,190902,1,0
5,190914,1,0
5,230110,1,0
5,231307,1,0
5,250036,1,0
5,250043,1,0
37,25015,1,0
37,27146,1,0
37,30003,1,0
37,250036,1,0
37,250043,1,0
40,170076,1,0
41,35001,1,0
101,1017,1,0
101,12046,1,1
101,12089,1,15
101,14003,1,1
101,24019,1,3
101,68002,1,2
101,80018,1,1
101,92005,1,6
101,92011,1,1
101,191209,1,2
101,191210,1,3
101,230917,1,0
101,231215,1,2
111,1028,1,2
111,1031,1,4
111,3011,1,1
111,5008,1,1
111,7003,1,4
111,8004,1,5
111,10003,1,1
111,12026,1,3
111,12036,1,2
111,15016,1,2
111,17002,1,1
111,20062,1,3
111,20106,1,2
111,21043,1,9
111,23013,1,1
111,24012,1,2
111,28012,1,11
111,32005,1,2
111,41023,1,1
111,45005,1,2
111,50020,1,2
111,60012,1,6
111,77007,1,1
111,86002,1,3
111,191207,1,3
111,230119,1,1
111,230122,1,10
111,230401,1,1
111,230427,1,5
111,231302,1,14
111,231303,1,1
111,231305,1,2
111,231314,1,7
111,231316,1,3
112,1003,1,2
112,1012,1,14
112,1015,1,2
112,1021,1,3
112,1023,1,6
112,1031,1,4
112,1035,1,9
112,2002,1,2
112,3001,1,2
112,3005,1,3
112,3006,1,5
112,4005,1,5
112,4009,1,3
112,5001,1,6
112,5006,1,3
112,8002,1,6
112,8005,1,2
112,8007,1,3
112,8008,1,2
112,9003,1,2
112,10003,1,4
112,11003,1,4
112,11014,1,13
112,12005,1,1
112,12011,1,9
112,12017,1,3
112,12026,1,1
112,13001,1,4
112,13008,1,6
112,14007,1,20
112,15037,1,3
112,15061,1,3
112,17010,1,3
112,18001,1,4
112,19027,1,3
112,20005,1,3
112,20114,1,5
112,21033,1,4
112,21034,1,6
112,21038,1,2
112,23003,1,5
112,23004,1,3
112,23006,1,3
112,23007,1,3
112,24001,1,3
112,24002,1,3
112,24005,1,5
112,24011,1,6
112,24014,1,2
112,24016,1,4
112,24017,1,3
112,25008,1,3
112,25010,1,7
112,25012,1,4
112,25031,1,1
112,25042,1,10
112,25045,1,5
112,27032,1,3
112,27046,1,5
112,27063,1,5
112,28007,1,3
112,28012,1,3
112,29003,1,2
112,29004,1,2
112,29008,1,1
112,29009,1,5
112,29012,1,2
112,29013,1,2
112,29017,1,2
112,30005,1,1
112,31004,1,3
112,31033,1,3
112,31060,1,2
112,32005,1,1
112,32017,1,2
112,33002,1,1
112,34003,1,3
112,34007,1,2
112,35001,1,2
112,35002,1,4
112,36008,1,2
112,37068,1,2
112,38007,1,3
112,38008,1,3
112,38016,1,3
112,38017,1,1
112,38018,1,2
112,38021,1,5
112,38040,1,3
112,39001,1,1
112,39012,1,3
112,40001,1,1
112,40004,1,8
112,40010,1,6
112,40019,1,2
112,40022,1,4
112,41006,1,1
112,41012,1,2
112,42011,1,3
112,43004,1,2
112,44016,1,3
112,44035,1,2
112,46009,1,3
112,46019,1,3
112,47004,1,2
112,47005,1,5
112,47011,1,6
112,49027,1,3
112,49035,1,3
112,49044,1,3
112,49045,1,1
112,50016,1,6
112,51012,1,1
112,52015,1,6
112,54006,1,8
112,56008,1,1
112,57001,1,3
112,57003,1,5
112,57006,1,2
112,58001,1,13
112,59004,1,2
112,60001,1,10
112,60012,1,3
112,62001,1,3
112,62009,1,3
112,65001,1,3
112,67004,1,8
112,67005,1,5
112,68002,1,5
112,70001,1,8
112,70008,1,3
112,71003,1,6
112,73003,1,10
112,73008,1,7
112,74009,1,3
112,75004,1,2
112,76010,1,3
112,76021,1,5
112,77002,1,3
112,77009,1,5
112,78008,1,3
112,78013,1,1
112,79002,1,1
112,80026,1,8
112,80041,1,1
112,81001,1,1
112,81006,1,1
112,81011,1,3
112,81014,1,3
112,83001,1,6
112,83010,1,10
112,84002,1,2
112,84003,1,5
112,84010,1,3
112,86003,1,2
112,88005,1,3
112,89005,1,1
112,89007,1,3
112,92007,1,3
112,92008,1,18
112,93003,1,3
112,93005,1,3
112,93006,1,11
112,93009,1,2
112,94001,1,7
112,94008,1,3
112,96002,1,3
112,190101,1,1
112,190207,1,10
112,190208,1,9
112,190214,1,2
112,190216,1,10
112,190302,1,2
112,190304,1,2
112,190705,1,8
112,190706,1,2
112,190709,1,6
112,190804,1,2
112,190901,1,3
112,190907,1,3
112,190913,1,3
112,190917,1,6
112,190919,1,5
112,190923,1,2
112,191003,1,4
112,191103,1,2
112,191203,1,3
112,191210,1,8
112,191213,1,5
112,191302,1,1
112,191408,1,4
112,191505,1,2
112,191511,1,1
112,191526,1,6
112,191606,1,3
112,191608,1,3
112,191702,1,3
112,191710,1,7
112,191722,1,1
112,191803,1,2
112,191814,1,4
112,230105,1,20
112,230106,1,4
112,230114,1,5
112,230121,1,6
112,230313,1,2
112,230314,1,2
112,230405,1,1
112,230412,1,3
112,230420,1,1
112,230427,1,3
112,230431,1,7
112,230440,1,3
112,230441,1,5
112,230702,1,1
112,230902,1,3
112,230905,1,7
112,230911,1,4
112,230915,1,7
112,230920,1,4
112,230924,1,3
112,231203,1,6
112,231215,1,6
112,231304,1,3
112,231308,1,9
112,231309,1,1
112,231316,1,5
112,231501,1,3
112,231701,1,11
112,231703,1,1
112,231707,1,3
112,231713,1,1
112,231715,1,8
112,231717,1,6
113,1003,1,1
113,1012,1,24
113,1015,1,3
113,1026,1,5
113,1029,1,2
113,1031,1,9
113,3001,1,5
113,8005,1,3
113,8006,1,3
113,8007,1,8
113,10003,1,5
113,11003,1,6
113,12005,1,1
113,12011,1,5
113,12017,1,10
113,12026,1,1
113,13001,1,11
113,14007,1,36
113,15006,1,5
113,17010,1,14
113,19006,1,2
113,20106,1,3
113,21043,1,5
113,21044,1,2
113,24061,1,2
113,25008,1,7
113,25045,1,13
113,27031,1,4
113,28011,1,-1
113,29004,1,5
113,29011,1,4
113,31004,1,2
113,31008,1,1
113,31060,1,3
113,32017,1,2
113,36007,1,3
113,37068,1,2
113,39001,1,2
113,40001,1,1
113,40010,1,7
113,40022,1,5
113,46019,1,4
113,47005,1,5
113,49027,1,3
113,49045,1,3
113,50007,1,2
113,50020,1,1
113,51012,1,1
113,52015,1,8
113,56008,1,4
113,57003,1,1
113,58001,1,38
113,60001,1,14
113,67004,1,12
113,67005,1,5
113,70001,1,20
113,73008,1,5
113,74005,1,3
113,74009,1,6
113,75002,1,10
113,75004,1,7
113,76010,1,6
113,76021,1,2
113,77002,1,1
113,77007,1,2
113,77009,1,5
113,77016,1,4
113,78008,1,3
113,80005,1,3
113,81001,1,1
113,81006,1,2
113,81014,1,10
113,83010,1,35
113,84004,1,3
113,84010,1,9
113,86003,1,5
113,88004,1,5
113,88005,1,7
113,89005,1,1
113,89007,1,3
113,92011,1,18
113,94001,1,17
113,94008,1,6
113,96002,1,9
113,190207,1,25
113,190704,1,2
113,190804,1,1
113,190917,1,12
113,191210,1,19
113,191302,1,6
113,191408,1,1
113,191511,1,1
113,191526,1,7
113,191606,1,1
113,191710,1,8
113,191803,1,2
113,191814,1,6
113,230105,1,8
113,230114,1,14
113,230412,1,20
113,230427,1,10
113,230441,1,5
113,230905,1,15
113,231203,1,8
113,231215,1,10
113,231315,1,7
113,231316,1,20
113,231805,1,3
118,408,1,10
118,1003,1,3
118,1012,1,44
118,1015,1,15
118,1021,1,10
118,1029,1,2
118,1214,1,3
118,2003,1,10
118,3001,1,7
118,3005,1,20
118,3006,1,4
118,4002,1,2
118,4005,1,6
118,4009,1,9
118,5001,1,10
118,5006,1,5
118,6002,1,15
118,6004,1,3
118,7001,1,5
118,8007,1,10
118,8009,1,7
118,10003,1,5
118,11003,1,10
118,11005,1,5
118,11014,1,5
118,12005,1,7
118,12011,1,28
118,12017,1,4
118,13001,1,9
118,13008,1,10
118,14007,1,45
118,17011,1,10
118,17012,1,5
118,19008,1,8
118,19009,1,10
118,19027,1,10
118,20106,1,5
118,23003,1,15
118,24011,1,3
118,24012,1,7
118,24017,1,5
118,25008,1,4
118,25017,1,2
118,25042,1,2
118,28011,1,2
118,28012,1,6
118,29004,1,7
118,29008,1,4
118,29011,1,5
118,29017,1,6
118,30004,1,5
118,31004,1,9
118,31060,1,5
118,32014,1,4
118,32017,1,3
118,34001,1,6
118,35001,1,7
118,36007,1,5
118,36016,1,2
118,37006,1,1
118,38007,1,2
118,38008,1,6
118,38021,1,3
118,40001,1,1
118,40004,1,5
118,40010,1,5
118,40017,1,2
118,40019,1,-1
118,40022,1,2
118,41005,1,11
118,41012,1,11
118,42011,1,8
118,42012,1,3
118,44016,1,5
118,46019,1,14
118,46033,1,1
118,48002,1,3
118,49027,1,15
118,49039,1,11
118,49045,1,5
118,50009,1,5
118,50020,1,5
118,51012,1,1
118,51018,1,1
118,52015,1,6
118,56007,1,5
118,56008,1,2
118,57003,1,7
118,57006,1,5
118,58001,1,14
118,59003,1,1
118,62001,1,10
118,62006,1,4
118,62009,1,15
118,67005,1,20
118,70001,1,20
118,73003,1,22
118,73008,1,25
118,74007,1,2
118,74009,1,10
118,75002,1,10
118,76006,1,2
118,77016,1,5
118,78003,1,2
118,80005,1,6
118,80007,1,2
118,80041,1,12
118,81011,1,4
118,81014,1,11
118,83001,1,15
118,83010,1,30
118,84002,1,2
118,85002,1,3
118,86003,1,5
118,87001,1,5
118,87002,1,2
118,88004,1,5
118,88005,1,4
118,89007,1,4
118,92008,1,30
118,92011,1,30
118,93003,1,10
