Sales Rep Name,Brand Family,Package,Customer Num Company,New Buyers,Current Units
Phil Ernst,Modelo Negra,15.5 Gal Keg,83010 Bottle King (A) Glen Rock,0,0
Phil Ernst,Pacifico,15.5 Gal Keg,83010 Bottle King (A) Glen Rock,0,0
Robin Feldman,Corona Light,1/4 BBL Keg (7.75 Gal),12023 The Village Inn,0,0
Robin Feldman,Corona Light,1/4 BBL Keg (7.75 Gal),81005 The Craftsman,0,0
Robin Feldman,Corona Light,15.5 Gal Keg,12023 The Village Inn,0,0
Robin Feldman,Corona Light,15.5 Gal Keg,92016 K Of C Ramsey,0,0
Robin Feldman,Corona Premier,1/4 BBL Keg (7.75 Gal),34016 Vfw Hasbrouck (A),0,0
Robin Feldman,Modelo Especial,1/4 BBL Keg (7.75 Gal),12023 The Village Inn,0,0
Robin Feldman,Modelo Especial,1/4 BBL Keg (7.75 Gal),15079 American Lgn Totowa,0,0
Robin Feldman,Modelo Especial,1/4 BBL Keg (7.75 Gal),15081 Evolution Restaurant & Bar,0,0
Robin Feldman,Modelo Especial,1/4 BBL Keg (7.75 Gal),191815 Eastern Asian Bistro/Bar,0,0
Robin Feldman,Modelo Especial,1/4 BBL Keg (7.75 Gal),31009 Vesta Wood Fired Pizza,0,0
Robin Feldman,Modelo Especial,1/4 BBL Keg (7.75 Gal),42007 Vfw 809 (P),0,0
Robin Feldman,Modelo Especial,1/4 BBL Keg (7.75 Gal),42009 Nikki's Bar & Grill,0,0
Robin Feldman,Modelo Especial,1/4 BBL Keg (7.75 Gal),66001 Montammy Golf Club (P),0,0
Robin Feldman,Modelo Especial,1/4 BBL Keg (7.75 Gal),67006 Northvale Diner,0,0
Robin Feldman,Modelo Especial,1/4 BBL Keg (7.75 Gal),81005 The Craftsman,0,0
Robin Feldman,Modelo Especial,1/4 BBL Keg (7.75 Gal),93018 Courtyard Mahwah,0,1
Robin Feldman,Modelo Especial,15.5 Gal Keg,12067 Hilton Garden Inn wayne,0,1
Robin Feldman,Modelo Especial,15.5 Gal Keg,15079 American Lgn Totowa,0,0
Robin Feldman,Modelo Especial,15.5 Gal Keg,30017 Renaissance Meadowlands,0,0
Robin Feldman,Modelo Especial,15.5 Gal Keg,34016 Vfw Hasbrouck (A),0,0
Robin Feldman,Modelo Especial,15.5 Gal Keg,38043 K Of C Lodi,0,0
Robin Feldman,Modelo Especial,15.5 Gal Keg,4011 Bloomingdale Fire Dept,0,0
Robin Feldman,Modelo Especial,15.5 Gal Keg,42009 Nikki's Bar & Grill,0,0
Robin Feldman,Modelo Especial,15.5 Gal Keg,6003 Cypress,0,0
Robin Feldman,Modelo Especial,15.5 Gal Keg,8013 Vfw 2906 Pompt. Lks.(Z),0,0
Robin Feldman,Modelo Especial,15.5 Gal Keg,94016 Doc Watsons NJ,0,2
Robin Feldman,Pacifico,1/4 BBL Keg (7.75 Gal),42009 Nikki's Bar & Grill,0,0
Robin Feldman,Pacifico,1/4 BBL Keg (7.75 Gal),66001 Montammy Golf Club (P),0,0
Robin Feldman,Pacifico,15.5 Gal Keg,31009 Vesta Wood Fired Pizza,0,0
Shane Barreca,Corona Light,1/4 BBL Keg (7.75 Gal),71006 Ridgemont Liquors (A),0,0
Shane Barreca,Corona Light,1/4 BBL Keg (7.75 Gal),75004 Cork & Keg (A),0,1
Shane Barreca,Corona Light,15.5 Gal Keg,92011 Bottle King (A) Ramsey,0,0
Shane Barreca,Corona Premier,1/4 BBL Keg (7.75 Gal),75004 Cork & Keg (A),0,1
Shane Barreca,Modelo Especial,1/4 BBL Keg (7.75 Gal),75004 Cork & Keg (A),0,3
Shane Barreca,Modelo Especial,1/4 BBL Keg (7.75 Gal),92011 Bottle King (A) Ramsey,0,2
Shane Barreca,Modelo Especial,15.5 Gal Keg,71006 Ridgemont Liquors (A),0,0
Shane Barreca,Modelo Especial,15.5 Gal Keg,75004 Cork & Keg (A),0,2
Shane Barreca,Modelo Especial,15.5 Gal Keg,92011 Bottle King (A) Ramsey,0,1
Shane Barreca,Modelo Negra,15.5 Gal Keg,92011 Bottle King (A) Ramsey,0,0
Shane Barreca,Pacifico,1/4 BBL Keg (7.75 Gal),68002 Wine And Beverage Spirits,0,0
Shane Barreca,Pacifico,1/4 BBL Keg (7.75 Gal),71006 Ridgemont Liquors (A),0,1
Shane Barreca,Pacifico,1/4 BBL Keg (7.75 Gal),75004 Cork & Keg (A),0,2
