account,product_num,cases
5,249,35
5,412,-1
5,521,-78
5,804,-2
5,1169,-6
5,1202,5
5,1210,-5
5,1537,-2
5,1551,-1
5,1806,1
5,1808,3
5,1818,-3
5,1828,-3
5,1831,-1
5,1833,-1
5,1834,-2
5,2409,1
5,2412,4
5,2415,-6
5,2611,-2
5,2833,-1
5,3314,-1
5,3316,-1
5,4036,-2
5,4620,-1
5,4626,-1
5,4716,-1
5,5319,-1
5,5948,-1
5,6450,-1
5,6719,-4
5,6737,1
5,6769,12
5,6791,-1
5,6796,3
5,6988,1
5,7372,7
5,7389,-7
5,7420,2
5,7734,-1
5,7783,-1
5,7802,-1
5,8230,-1
5,8339,-1
5,8343,-3
5,8498,-1
5,8589,-10
5,8595,10
5,9022,-1
5,9024,-1
5,9025,-2
5,9026,-1
5,9091,-2
5,9125,1
5,9126,2
5,9160,-1
5,10435,-1
5,10767,-1
5,10912,-6
5,11333,-1
5,11334,-1
5,13161,2
5,13173,-1
5,13176,-1
5,14116,-2
5,60021,1
5,60022,-1
5,94076,1
5,94079,-1
5,200275,-2
5,200600,-0.17
5,200601,-1
5,200634,-5
5,200636,5
5,200641,1
5,200670,-1
6,112,3
6,212,6
6,220,2
6,510,5
6,520,2
6,1151,3
6,1157,3
6,1160,3
6,1169,3
6,1202,6
6,4054,2
6,7143,6
6,16723,1
6,16726,1
7,111,1
7,112,3
7,113,4
7,118,23
7,119,7
7,121,5
7,123,59
7,124,3
7,127,1
7,201,1
7,202,1
7,206,36
7,209,1
7,212,25
7,213,14
7,214,50
7,218,1
7,220,95
7,221,32
7,222,13
7,223,44
7,226,3
7,227,8
7,228,4
7,231,5
7,232,1
7,234,197
7,235,4
7,249,11
7,410,9
7,411,1
7,412,6
7,420,2
7,421,10
7,424,5
7,425,3
7,501,3
7,508,1
7,510,22
7,511,148
7,512,36
7,513,6
7,514,2
7,515,8
7,516,6
7,520,22
7,521,78
7,522,3
7,523,14
7,524,1
7,526,3
7,527,14
7,534,6
7,535,6
7,562,1
7,563,2
7,590,3
7,591,2
7,616,8
7,618,2
7,663,1
7,664,1
7,667,1
7,677,6
7,679,5
7,692,1
7,698,1
7,710,1
7,720,2
7,721,2
7,761,1
7,763,1
7,801,1
7,804,1
7,809,2
7,812,1
7,817,1
7,981,3
7,1051,1
7,1154,1
7,1157,3
7,1161,1
7,1166,1
7,1167,1
7,1168,2
7,1170,1
7,1175,1
7,1201,1
7,1202,2
7,1205,1
7,1209,6
7,1210,11
7,1222,1
7,1224,2
7,1259,1
7,1263,2
7,1265,7
7,1267,2
7,1320,1
7,1402,2
7,1410,1
7,1531,3
7,1537,1
7,1620,1
7,1632,1
7,1640,1
7,1643,1
7,1683,1
7,1687,1
7,1770,5
7,1771,3
7,1772,3
7,1790,5
7,1796,1
7,1804,8
7,1805,5
7,1806,17
7,1808,18
7,1812,25
7,1813,2
7,1814,7
7,1816,39
7,1817,14
7,1818,10
7,1820,9
7,1822,14
7,1828,2
7,1833,1
7,1834,1
7,1870,12
7,1871,8
7,1872,5
7,1873,3
7,1906,3
7,1908,1
7,1910,10
7,1916,3
7,2006,1
7,2008,4
7,2010,6
7,2012,6
7,2110,3
7,2111,4
7,2116,3
7,2131,8
7,2132,1
7,2150,3
7,2183,1
7,2210,4
7,2320,1
7,2330,4
7,2331,1
7,2350,3
7,2351,5
7,2352,6
7,2370,3
7,2403,15
7,2404,42
7,2405,36
7,2407,25
7,2408,1
7,2409,91
7,2410,63
7,2412,60
7,2413,2
7,2414,9
7,2415,21
7,2416,7
7,2417,5
7,2418,11
7,2420,1
7,2423,13
7,2425,30
7,2427,1
7,2428,1
7,2440,5
7,2441,4
7,2442,2
7,2444,2
7,2446,9
7,2449,1
7,2507,6
7,2509,2
7,2510,8
7,2511,1
7,2512,18
7,2610,3
7,2611,4
7,2613,4
7,2650,5
7,2651,7
7,2652,13
7,2653,2
7,2654,4
7,2655,2
7,2656,1
7,2806,2
7,2807,14
7,2808,38
7,2809,258
7,2811,198
7,2812,14
7,2813,2
7,2814,59
7,2815,27
7,2816,32
7,2817,2
7,2818,2
7,2821,18
7,2825,60
7,2826,13
7,2827,1
7,2828,3
7,2830,14
7,2831,4
7,2832,1
7,2834,1
7,2835,2
7,2838,6
7,2839,1
7,2911,4
7,2913,2
7,2975,1
7,2983,1
7,2987,1
7,3062,1
7,3173,22
7,3174,2
7,3176,3
7,3310,1
7,3320,1
7,3410,5
7,3539,3
7,3540,1
7,3633,2
7,3722,7
7,3724,2
7,3726,1
7,3817,1
7,3818,4
7,3821,2
7,3832,2
7,3841,2
7,3851,60
7,3862,1
7,3952,1
7,4012,1
7,4026,2
7,4027,1
7,4035,6
7,4037,7
7,4039,1
7,4041,2
7,4044,1
7,4051,2
7,4052,2
7,4054,2
7,4525,4
7,4532,3
7,4602,2
7,4616,1
7,4642,2
7,4643,3
7,4701,2
7,4710,19
7,4711,17
7,4712,8
7,4713,40
7,4716,17
7,4717,11
7,4719,4
7,4731,4
7,4734,8
7,4735,3
7,4739,2
7,4742,4
7,4743,1
7,4753,3
7,4755,4
7,4768,3
7,4780,2
7,4781,1
7,4810,2
7,4826,1
7,4889,1
7,4909,1
7,4914,3
7,4965,1
7,5094,1
7,5098,1
7,5136,2
7,5315,1
7,5316,1
7,5324,1
7,5370,4
7,5371,1
7,5537,2
7,6481,1
7,6500,3
7,6650,2
7,6651,3
7,6653,2
7,6660,2
7,6727,1
7,6728,9
7,6729,1
7,6762,2
7,6764,1
7,6777,3
7,6778,4
7,6791,5
7,6792,7
7,6981,6
7,6982,1
7,6984,1
7,6987,5
7,6989,2
7,6991,9
7,6992,1
7,7110,1
7,7115,2
7,7118,4
7,7127,1
7,7140,1
7,7142,6
7,7143,14
7,7144,1
7,7147,7
7,7148,2
7,7152,3
7,7153,3
7,7160,50
7,7162,3
7,7171,5
7,7174,2
7,7179,1
7,7180,2
7,7182,1
7,7210,3
7,7224,1
7,7230,2
7,7234,1
7,7241,1
7,7271,3
7,7272,1
7,7273,1
7,7274,6
7,7295,3
7,7301,2
7,7303,1
7,7304,1
7,7305,1
7,7310,8
7,7312,5
7,7313,36
7,7315,2
7,7317,11
7,7326,1
7,7332,7
7,7336,7
7,7337,24
7,7341,9
7,7362,2
7,7370,26
7,7371,11
7,7372,19
7,7389,12
7,7394,13
7,7404,4
7,7415,6
7,7416,4
7,7419,4
7,7431,17
7,7435,1
7,7436,1
7,7449,1
7,7531,1
7,7552,1
7,7557,2
7,7581,1
7,7596,1
7,7597,2
7,7602,1
7,7630,1
7,7649,3
7,7766,1
7,7792,1
7,7796,1
7,7811,3
7,7812,3
7,7814,1
7,7905,21
7,7908,6
7,7910,1
7,7911,3
7,7916,1
7,7920,1
7,7922,3
7,7923,1
7,7925,6
7,7931,1
7,7935,4
7,7937,5
7,7938,1
7,7939,1
7,7978,1
7,8064,1
7,8110,3
7,8134,3
7,8142,1
7,8143,1
7,8148,2
7,8151,5
7,8153,2
7,8154,1
7,8211,2
7,8213,1
7,8216,1
7,8231,2
7,8235,1
7,8236,3
7,8237,1
7,8283,1
7,8284,1
7,8285,1
7,8329,3
7,8330,2
7,8332,4
7,8333,1
7,8336,3
7,8340,10
7,8341,2
7,8342,2
7,8344,2
7,8348,4
7,8349,3
7,8351,2
7,8360,1
7,8375,1
7,8378,1
7,8383,2
7,8384,2
7,8387,7
7,8409,6
7,8410,2
7,8414,3
7,8419,2
7,8420,2
7,8429,1
7,8431,2
7,8450,3
7,8451,7
7,8454,1
7,8456,1
7,8458,1
7,8460,1
7,8466,2
7,8476,1
7,8480,1
7,8506,2
7,8511,1
7,8515,1
7,8527,1
7,8531,1
7,8532,10
7,8533,4
7,8534,1
7,8536,1
7,8538,1
7,8548,1
7,8550,1
7,8559,2
7,8565,4
7,8568,3
7,8577,5
7,8580,5
7,8581,7
7,8582,1
7,8583,7
7,8585,2
7,8586,5
7,8587,1
7,8588,10
7,8589,5
7,8591,4
7,8592,3
7,8595,4
7,8596,13
7,8597,3
7,8600,6
7,8603,4
7,8607,2
7,8612,3
7,8619,2
7,8621,1
7,8622,3
7,8625,1
7,8626,1
7,8627,1
7,8628,1
7,8629,1
7,8631,5
7,8632,4
7,8633,5
7,8637,1
7,8638,2
7,8639,1
7,8647,1
7,8651,1
7,8663,1
7,8674,2
7,8677,1
7,8684,6
7,8707,1
7,8710,13
7,8711,1
7,8720,2
7,8723,2
7,8851,1
7,8852,1
7,8854,2
7,9011,1
7,9018,5
7,9019,1
7,9021,1
7,9027,1
7,9053,4
7,9054,4
7,9076,1
7,9092,2
7,9118,2
7,9121,2
7,9122,3
7,9127,32
7,9147,3
7,9148,1
7,9159,2
7,9411,15
7,9420,5
7,9421,1
7,9445,1
7,9461,1
7,9463,2
7,9472,2
7,9473,2
7,9474,3
7,9475,1
7,9476,4
7,9478,5
7,9486,1
7,9489,1
7,9494,1
7,9495,1
7,9601,6
7,9606,1
7,10239,1
7,10330,17
7,10332,5
7,10335,2
7,10343,6
7,10344,19
7,10345,3
7,10401,2
7,10405,1
7,10410,4
7,10411,11
7,10412,2
7,10417,1
7,10418,5
7,10441,1
7,10503,1
7,10511,1
7,10512,1
7,10527,3
7,10600,1
7,10601,5
7,10602,3
7,10610,2
7,10702,1
7,10730,1
7,10755,5
7,10767,1
7,10913,2
7,10918,2
7,10922,2
7,10924,12
7,10936,6
7,11051,7
7,11052,1
7,11058,5
7,11101,3
7,11102,1
7,11104,4
7,11106,3
7,11160,3
7,11161,2
7,11178,2
7,11181,1
7,11186,1
7,11221,3
7,11223,1
7,11225,1
7,11228,1
7,11231,1
7,11261,1
7,11263,1
7,11268,1
7,11271,1
7,11403,1
7,11502,3
7,11508,3
7,11568,1
7,11586,2
7,11588,2
7,11634,6
7,11638,1
7,11640,2
7,11646,1
7,11654,1
7,11671,1
7,11674,1
7,11807,2
7,11810,2
7,12010,4
7,12012,1
7,12014,1
7,12015,1
7,12040,2
7,12048,1
7,12130,1
7,12144,1
7,12152,1
7,12157,2
7,12906,5
7,12910,1
7,12919,2
7,12923,1
7,12937,2
7,12938,1
7,13101,1
7,13112,3
7,13113,6
7,13117,1
7,13120,2
7,13124,1
7,13153,1
7,13159,1
7,13163,7
7,13164,1
7,13165,1
7,13202,8
7,13204,1
7,13211,2
7,13216,1
7,13220,3
7,13221,2
7,13227,1
7,13228,1
7,13238,1
7,13248,3
7,14125,1
7,16702,6
7,16703,2
7,16704,3
7,16707,3
7,16712,3
7,16714,1
7,16718,1
7,16721,1
7,16723,1
7,60010,1
7,60016,1
7,60020,1
7,60024,2
7,81001,2
7,81002,1
7,83004,1
7,86004,1
7,91001,1
7,91003,1
7,91008,1
7,94015,1
7,94022,1
7,94024,1
7,94044,1
7,94045,1
7,94046,1
7,94050,1
7,94053,1
7,94055,1
7,94065,1
7,94075,1
7,94076,5
7,94077,1
7,94078,1
7,94079,2
7,94081,4
7,94084,2
