account,product_num,cases
5,118,1
5,201,2
5,212,4
5,214,3
5,221,4
5,234,-8
5,249,1
5,421,-30
5,501,12
5,502,1
5,510,54
5,511,-40
5,521,1
5,524,-20
5,534,-26
5,905,-2
5,945,2
5,1159,-30
5,1170,-16
5,1201,2
5,1263,1
5,1770,-2
5,1772,2
5,1804,38
5,1806,1
5,1808,129
5,1828,-37
5,2110,-1
5,2131,-2
5,2138,-26
5,2156,1
5,2350,12
5,2351,-17
5,2401,1
5,2404,122
5,2409,166
5,2410,63
5,2412,-111
5,2441,-34
5,2444,1
5,2507,-16
5,2510,-3
5,2512,-5
5,2601,1
5,2611,53
5,2650,4
5,2652,-4
5,2802,1
5,2808,44
5,2809,-58
5,2813,-43
5,2827,2
5,2831,-1
5,2834,-2
5,3726,1
5,3807,4
5,3813,2
5,3818,1
5,3842,1
5,4047,-3
5,4048,3
5,4701,1
5,4710,-1
5,4711,-39
5,4712,1
5,4739,-1
5,4868,2
5,5402,-2
5,5409,2
5,6222,-1
5,6762,1
5,6987,1
5,7141,-2
5,7143,4
5,7147,1
5,7180,-11
5,7313,-1
5,7372,-1
5,7696,1
5,8101,1
5,8134,-1
5,8230,1
5,8326,1
5,8337,-2
5,8341,2
5,8460,-2
5,8461,2
5,8580,2
5,8581,3
5,8582,-1
5,8583,2
5,8588,-3
5,8589,15
5,8595,-26
5,8596,2
5,8597,2
5,8600,1
5,8671,1
5,8672,1
5,8810,1
5,9018,-2
5,10334,-18
5,10335,-2
5,10410,-17
5,10530,-1
5,10904,-8
5,10910,-1
5,10919,-2
5,10936,-1
5,11187,-19
5,11222,-1
5,11225,-14
5,11538,-4
5,11567,2
5,11810,4
5,12080,-1
5,12811,1
5,12817,1
5,13102,-12
5,13111,16
5,13112,-24.5
5,13115,-1
5,13140,1
5,13176,1
5,14130,3
5,16707,-15
5,81004,-36
5,94076,-1
5,94088,-1
5,200203,1
5,200310,3
5,200312,-3
5,200631,3
5,200634,1
5,200636,1
5,200641,2
5,200665,1
6,2410,5
6,2440,3
6,2610,1
6,2611,2
6,2806,4
6,2807,1
6,2814,1
6,3954,92
6,4701,1
6,4764,1
6,8497,2
6,8515,2
6,8629,3
6,200271,3
6,200281,2
6,200282,2
6,200665,1
7,111,2
7,112,2
7,113,2
7,118,33
7,121,9
7,123,32
7,127,2
7,201,3
7,206,3
7,209,3
7,212,10
7,213,15
7,214,51
7,215,2
7,218,4
7,220,36
7,221,37
7,222,4
7,223,11
7,226,13
7,227,1
7,228,5
7,231,1
7,234,71
7,235,2
7,249,7
