account,product_num,cases
5,101,2
5,112,-38
5,113,-12
5,118,-7
5,121,1
5,123,-7
5,201,-2
5,206,-10
5,212,-1
5,213,-5
5,214,-12
5,220,-15
5,221,-3
5,226,-4
5,227,-1
5,231,-2
5,234,-7
5,235,-2
5,324,1
5,410,-38
5,411,-2
5,420,-2
5,421,-2
5,425,-2
5,501,-2
5,510,-4
5,511,-24
5,512,-5
5,514,-2
5,516,-2
5,520,-15
5,521,13
5,527,-3
5,591,-2
5,663,-2
5,694,-1
5,698,-1
5,710,-1
5,712,-5
5,760,-7
5,761,-1
5,763,-2
5,801,-1
5,809,-1
5,812,-1
5,905,-8
5,945,-2
5,946,-5
5,948,-5
5,1001,29
5,1005,187
5,1006,11
5,1011,41
5,1012,23
5,1013,9
5,1202,-42
5,1210,-10
5,1224,-5
5,1612,-3
5,1620,-1
5,1622,-1
5,1632,-3
5,1640,-2
5,1771,-1
5,1772,-6
5,1776,-1
5,1790,-4
5,1804,-3
5,1816,-12
5,1820,-2
5,1834,-3
5,1870,1
5,1872,-10
5,1906,-3
5,1910,1
5,2006,-1
5,2010,-4
5,2012,-5
5,2157,46
5,2320,-1
5,2330,-6
5,2401,27
5,2404,-5
5,2405,-5
5,2407,-10
5,2409,-25
5,2410,12
5,2412,-45
5,2413,-2
5,2415,-2
5,2426,-3
5,2427,-5
5,2428,-2
5,2440,-3
5,2441,-8
5,2442,-5
5,2443,-1
5,2507,-5
5,2510,-12
5,2512,-16
5,2613,-5
5,2650,-2
5,2655,-6
5,2802,-1
5,2807,-15
5,2808,-5
5,2809,71
5,2812,-1
5,2814,-3
5,2815,-17
5,2816,-71
5,2818,-2
5,2826,-1
5,2827,-1
5,2830,20
5,2837,69
5,2985,84
5,3723,-4
5,3808,-1
5,3817,-10
5,3818,-1
5,3821,-1
5,3829,-5
5,3840,2
5,3842,-5
5,3843,-10
5,3844,-3
5,3864,-1
5,3907,2
5,4012,-3
5,4027,-2
5,4030,-1
5,4039,-1
5,4040,-3
5,4525,-3
5,4532,-2
5,4602,-1
5,4642,-4
5,4656,2
5,4710,-2
5,4711,-28
5,4712,-5
5,4713,-10
5,4716,-14
5,4718,-1
5,4734,-4
5,4753,-1
5,4759,-1
5,4765,-1
5,4908,-1
5,4914,-2
5,4919,-1
5,5098,-1
5,5607,1
5,6834,-8
5,7115,-6
5,7118,-1
5,7142,-9
5,7143,-3
5,7152,-2
5,7153,-2
5,7154,-1
5,7163,1
5,7180,-1
5,7182,-4
5,7210,-5
5,7224,-1
5,7230,-1
