account,product_num,cases
5,101,-2
5,201,2
5,212,-1
5,214,3
5,501,-1
5,510,2
5,514,-5
5,516,5
5,1051,-1
5,1205,-1
5,1222,-2
5,1232,-1
5,1771,5
5,1801,2
5,1804,4
5,1828,-4
5,1906,-7
5,2404,-28
5,2410,-8
5,2412,-97
5,2414,-2
5,2415,-1
5,2425,1
5,2428,-1
5,2440,-2
5,2441,-10
5,2442,2
5,2510,-4
5,2512,1
5,2802,-2
5,2808,2
5,2812,-2
5,2814,-12
5,2815,-35
5,2816,-1
5,2817,-1
5,2821,-2
5,2826,-2
5,2834,-1
5,3302,6
5,3320,-3
5,3324,1
5,3821,-1
5,4030,-2
5,4780,2
5,5402,1
5,6749,-2
5,6777,2
5,6792,-2
5,7116,-1
5,7141,1
5,7153,1
5,7301,1
5,7337,3
5,7364,52
5,7368,6
5,7401,-5
5,7824,1
5,8410,-2
5,8533,-2
5,8577,5
5,8581,4
5,8583,2
5,8585,-5
5,8588,-2
5,8591,5
5,8625,4
5,8628,-5
5,8632,-2
5,8670,-2
5,8720,1
5,9462,12
5,9466,12
5,10332,2
5,10404,-4
5,10510,1
5,11176,8
5,11188,-8
5,11333,1
5,12010,1
5,12015,1
5,12300,-104
5,12305,-108
5,13207,-2
5,13231,2
5,16707,-4
5,16713,-180
5,16717,-1
5,20205,-34
5,81001,3
5,100912,1
5,100914,-1
5,200500,-1
5,200632,2
5,200639,-3
5,200642,3
5,200655,-1
5,200657,-2
6,121,1
6,1160,1
6,4499,1
6,4505,1
6,4525,1
6,4617,1
6,4656,1
6,4716,15
6,5369,1
6,5949,8
6,7174,2
6,7182,4
6,7905,1
6,7916,12
6,7925,2
6,7935,2
6,7937,2
6,9063,1
6,9125,1
6,9129,1
6,9161,1
6,9462,22
6,9464,10
6,9466,22
6,11568,1
6,11665,1
6,94071,2
6,94075,1
6,94076,1
7,111,10
7,112,12
7,113,5
7,118,11
7,119,8
7,120,2
7,121,7
7,123,30
7,124,4
7,127,1
7,201,5
7,202,2
7,206,19
7,209,9
7,212,13
7,213,8
7,214,55
7,215,1
7,220,62
7,221,29
7,222,18
7,223,24
7,226,41
7,228,6
7,231,10
7,232,2
7,234,116
7,235,3
7,249,17
7,326,1
7,410,9
7,411,5
7,412,6
7,420,1
7,421,22
7,424,8
7,425,3
7,501,5
7,502,2
7,508,1
7,510,9
7,511,31
7,512,4
7,513,3
7,516,3
7,520,78
7,521,56
7,522,10
7,523,44
7,524,3
7,526,5
7,527,17
7,529,4
7,534,7
7,535,6
7,563,4
7,618,8
7,650,8
7,653,2
7,663,2
7,673,1
7,677,3
7,679,2
7,692,3
7,695,2
7,697,1
7,698,1
7,710,2
7,711,1
7,712,1
7,721,2
7,760,2
7,761,1
7,762,2
7,763,2
7,809,1
7,812,1
7,814,1
7,913,2
7,945,3
7,946,7
7,948,2
7,969,1
7,972,9
7,979,2
7,1021,2
7,1051,4
7,1154,3
7,1155,1
7,1157,2
7,1159,2
7,1161,2
7,1162,2
7,1163,5
7,1164,1
7,1165,1
7,1169,2
7,1170,6
7,1172,2
7,1175,1
7,1202,6
7,1205,2
7,1209,1
7,1210,9
7,1222,128
7,1223,2
7,1224,1
7,1232,3
7,1259,3
7,1263,8
7,1265,18
7,1266,2
7,1531,1
7,1551,1
7,1552,2
7,1610,4
7,1612,1
7,1620,1
7,1622,2
7,1632,6
7,1640,4
7,1643,2
7,1683,2
7,1687,2
7,1771,2
7,1772,7
7,1776,1
7,1777,6
7,1790,1
7,1792,2
7,1798,1
7,1803,1
7,1804,4
7,1805,4
7,1806,40
7,1808,24
7,1812,27
7,1813,8
7,1814,11
7,1816,27
7,1817,16
7,1818,4
7,1820,33
7,1822,11
7,1824,1
7,1828,15
7,1831,2
7,1833,1
7,1834,9
7,1835,1
7,1870,11
7,1871,4
7,1872,23
7,1873,2
7,1906,11
7,1908,3
7,1910,9
7,1916,2
7,1922,2
7,2008,3
7,2010,6
7,2012,2
7,2102,1
7,2110,5
7,2111,1
7,2115,1
7,2131,11
7,2132,1
7,2138,25
7,2150,1
7,2180,11
7,2183,2
7,2265,2
7,2320,1
7,2331,2
7,2350,3
7,2351,3
7,2370,3
7,2401,1
7,2404,31
7,2405,41
7,2407,36
7,2409,97
7,2410,65
7,2412,58
7,2413,6
7,2414,19
7,2415,54
7,2416,10
7,2417,3
7,2418,11
7,2420,1
7,2423,6
7,2425,33
7,2428,1
7,2440,6
7,2441,6
7,2442,2
7,2443,3
7,2446,3
7,2449,2
7,2507,5
7,2509,1
7,2510,15
7,2511,13
7,2512,3
7,2609,4
7,2610,2
7,2611,3
7,2612,2
7,2613,15
7,2650,18
7,2651,8
7,2652,16
7,2653,2
7,2654,12
7,2655,1
7,2802,1
7,2804,1
7,2805,1
7,2807,16
7,2808,42
7,2809,201
7,2811,125
7,2812,6
7,2813,1
7,2814,50
7,2815,76
7,2816,48
7,2817,7
7,2818,9
7,2821,18
7,2824,4
7,2825,78
7,2826,6
7,2827,10
7,2828,12
7,2829,17
7,2830,4
7,2831,12
7,2832,4
7,2834,1
7,2835,4
7,2836,1
7,2837,2
7,2838,6
7,2910,1
7,2912,1
7,2913,2
7,2975,1
7,2984,4
7,2987,1
7,3062,1
7,3073,1
7,3173,21
7,3174,5
7,3176,2
7,3316,1
7,3320,3
7,3330,4
7,3336,1
7,3410,2
7,3411,1
7,3413,2
7,3415,1
7,3539,1
7,3634,1
7,3720,5
7,3722,13
7,3723,150
7,3724,1
7,3726,10
7,3806,1
7,3815,3
7,3817,3
7,3818,4
7,3821,4
7,3826,6
7,3829,1
7,3841,1
7,3842,1
7,3844,3
7,3854,3
7,3860,1
7,3907,2
7,3908,1
7,3918,16
7,3919,1
7,3921,1
7,3953,3
