account,product_num,cases
5,111,-1
5,118,-1
5,121,-9
5,123,-2
5,201,1
5,206,-11
5,213,-2
5,214,-74
5,215,-1
5,220,-6.5
5,221,-21
5,223,-5
5,226,1
5,228,-117
5,231,1
5,232,-2
5,234,1
5,235,1
5,249,-2
5,413,-15
5,422,1
5,501,-1
5,508,-2
5,510,-9
5,511,-1
5,515,-164
5,520,4.5
5,521,-17
5,522,25
5,523,7
5,524,-1
5,526,-1
5,527,5
5,533,-2
5,563,-1
5,590,1
5,618,2
5,650,-0.5
5,674,1
5,677,1
5,692,7
5,710,1
5,763,-4
5,801,-1
5,804,1
5,811,1
5,1001,-1
5,1021,-1
5,1201,-1
5,1202,-3
5,1222,-145
5,1223,1
5,1224,1.5
5,1227,3.5
5,1232,-7
5,1264,-1
5,1410,1
5,1510,3
5,1511,-8
5,1531,12
5,1537,-1
5,1548,-1
5,1552,10
5,1622,1
5,1632,8
5,1642,-2
5,1770,-3
5,1771,-2
5,1772,-11
5,1776,-12
5,1777,3
5,1778,1
5,1779,1
5,1792,12
5,1793,1
5,1804,5
5,1806,3
5,1808,-12
5,1814,28
5,1816,1
5,1817,-5
5,1820,-27
5,1822,-35
5,1824,-7
5,1828,1
5,1831,-4
5,1870,1
5,1872,1
5,1906,-6
5,1908,-4
5,1910,-2
5,1922,-1
5,2008,-2
5,2111,-1
5,2116,-3
5,2131,-1
5,2132,2
5,2138,2
5,2151,9
5,2157,1
5,2180,2
5,2183,1
5,2330,-1
5,2340,-1
5,2351,-2
5,2370,6
5,2404,3
5,2405,-61
5,2407,-2
5,2409,-28
5,2410,43
5,2412,-9
5,2413,1
5,2414,-2
5,2416,-1
5,2417,4
5,2423,-193
5,2425,12
5,2426,1
5,2428,-2
5,2440,-2
5,2441,1
5,2443,6
5,2509,1
5,2512,4
5,2601,-1
5,2610,1
5,2612,-10
5,2650,-1
5,2653,-1
5,2655,-4
5,2807,-7
5,2808,-28
5,2809,-36
5,2811,2
5,2812,-3
5,2813,2
5,2814,13
5,2815,1
5,2816,3
5,2821,1
5,2827,-2
5,2828,4
5,2829,1
5,2830,-154
5,2831,-2
5,2832,-3
5,2837,-3
5,2838,-1
5,2839,1
5,2910,-1
5,2974,12
5,2982,-2
5,2985,-1
5,3062,-3
5,3301,24
5,3302,6
5,3303,24
5,3310,-1
5,3316,1
5,3413,11
5,3460,4
5,3461,-13
5,3538,-1
5,3540,1
5,3632,-2
5,3633,1
5,3720,-3
5,3722,-11
5,3723,-5
5,3724,-5
5,3813,-1
5,3817,-4
5,3818,-1
5,3821,-1
5,3827,-4
5,3829,-0.5
5,3840,121
5,3841,2
5,3848,15
5,3851,149
5,3872,-3
