account,product_num,cases
5,118,5
5,220,-14
5,228,-360
5,421,-42
5,511,5
5,520,-24
5,534,1
5,669,-1
5,695,-5
5,1531,2
5,1694,-1
5,1804,3
5,1808,5
5,1814,-13
5,1816,-10
5,1820,5
5,1833,-1
5,1872,-16
5,1916,-3
5,2405,470
5,2407,-19
5,2409,486
5,2410,2
5,2412,53
5,2414,54
5,2416,3
5,2417,-3
5,2423,-190
5,2441,25
5,2507,-16
5,2510,-3
5,2511,2
5,2650,5
5,2807,34
5,2808,367
5,2809,720
5,2811,54
5,2813,9
5,2814,21
5,2815,85
5,2829,-4
5,2830,-168
5,2834,-1
5,2836,-2
5,3310,-5
5,3829,-2
5,4525,-7
5,4532,1
5,4533,1
5,4617,-11
5,4703,-1
5,4712,2
5,4713,3
5,4965,-7
5,5522,2
5,5570,-2
5,6653,-16
5,6727,2
5,6728,3
5,6762,-13
5,6981,100
5,6982,-100
5,7110,3
5,8121,-9
5,8528,-1
5,8535,1
5,8600,1
5,9411,5
5,9474,2
5,9475,2
5,9477,1
5,9601,-305
5,10334,1
5,10335,-1
5,11221,-1
5,11568,-9
5,12011,-4
5,12123,2
5,12902,-3
5,12916,1
5,12919,3
5,60004,-1
5,94061,-1
5,200311,2
5,200314,2
5,200404,-3
5,200640,4
5,200673,-4
5,201051,-2
5,201054,2
6,6981,10
6,7905,3
6,7910,3
6,7925,4
6,7931,3
6,7935,3
6,7937,3
6,7939,6
6,7978,3
6,13204,1
6,13225,1
6,200271,3
6,200275,2
6,201073,0.17
7,112,3
7,113,2
7,118,12
7,119,1
7,121,6
7,123,21
7,124,2
7,201,2
7,202,3
7,206,12
7,209,1
7,212,2
7,213,5
7,214,3
7,215,1
7,218,2
7,220,59
7,221,-53
7,222,5
7,223,18
7,226,77
7,227,2
7,231,1
7,232,-1
7,234,55
7,235,2
7,249,7
7,410,1
7,411,4
7,412,-1
7,413,-5
7,420,-1.5
7,421,-1
7,424,3
7,425,-2
7,501,2
7,502,3
7,510,5
7,511,-1
7,512,15
7,513,1
7,514,3
7,515,1
7,516,3
7,520,33
7,521,-29
7,522,3
7,523,7
7,527,14
7,534,1
7,535,7
7,591,1
7,616,3
7,618,17
7,667,1
7,673,1
7,677,1
7,710,4
7,711,8
7,720,10.5
7,721,1
7,761,2
7,763,1
7,804,1
7,811,-1
7,812,2
7,913,1
7,969,1
7,1160,3
7,1164,-2
7,1166,-1
7,1168,-1
7,1178,1
7,1201,1
7,1202,4
7,1209,-5
7,1210,2
7,1222,-3
7,1223,-1
7,1224,-10
7,1263,-3
7,1264,1
7,1265,6
7,1266,1
7,1320,4
7,1410,1
7,1510,2
7,1537,1
7,1612,1
7,1622,2
7,1632,2
7,1683,2
7,1770,3
7,1771,2
7,1772,3
7,1796,1
7,1801,1
7,1804,-2
7,1806,12
7,1808,-23
7,1812,30
7,1813,3
7,1814,6
7,1816,18
7,1817,11
7,1818,1
7,1820,11
7,1822,-13
7,1828,7
7,1831,3
7,1870,2
7,1871,3
7,1872,4
7,1873,3
7,1906,2
7,1908,1
7,1910,5
7,1916,1
7,1922,-3
7,2010,1
7,2012,4
7,2111,1
7,2131,4
7,2132,2
7,2138,5
7,2210,2
7,2330,4
7,2331,1
7,2350,-6
7,2351,2
7,2370,2
7,2401,1
7,2403,3
7,2404,9
7,2405,-15
7,2407,7
7,2408,1
7,2409,40
7,2410,31
7,2412,56
7,2413,-2
7,2414,5
7,2415,15
7,2416,-4
7,2417,5
7,2418,9
7,2423,3
7,2426,1
7,2427,1
7,2441,3
7,2442,3
7,2443,2
7,2446,8
7,2449,1
7,2507,1
7,2509,-13
7,2510,3
7,2512,5
7,2610,2
7,2611,9
7,2613,3
7,2651,7
7,2652,4
7,2653,2
7,2654,-1
7,2655,1
7,2802,1
7,2804,3
7,2806,2
7,2807,5
7,2808,-52
7,2809,-65
7,2811,45
7,2812,-3
7,2813,2
7,2814,16
7,2815,21
7,2816,10
7,2817,2
7,2818,3
7,2821,9
7,2825,19
7,2826,5
7,2827,2
7,2828,2
7,2831,7
7,2832,2
7,2834,2
7,2837,1
7,2840,1
7,2975,3
7,2983,2
7,2984,1
7,3173,14
7,3174,1
7,3308,6
7,3314,1
7,3320,1
7,3324,1
7,3410,1
7,3540,1
7,3633,1
7,3720,2
7,3722,8
7,3723,-1
7,3724,2
7,3804,1
7,3817,1
7,3818,2
7,3821,-1
7,3829,2
7,3866,1
7,4013,1
7,4035,2
7,4042,2
7,4044,-1
7,4047,1
7,4048,1
7,4051,1
7,4250,1
7,4509,1
7,4525,2
7,4532,5
7,4602,1
7,4616,1
7,4617,2
7,4626,2
7,4643,1
7,4699,1
7,4701,2
7,4710,6
7,4711,-20
7,4712,-2
7,4713,11
7,4716,5
7,4717,-2
7,4719,1
7,4722,-1
7,4731,1
7,4734,4
7,4735,2
7,4742,3
7,4753,1
7,4768,1
7,4770,1
7,4810,1
7,4908,1
7,4909,6
7,4914,3
7,5334,2
7,5370,3
7,5371,2
7,5805,2
7,5830,2
7,5948,1
7,6480,1
7,6660,2
7,6727,1
7,6731,2
7,6762,1
7,6764,1
7,6777,6
7,6778,1
7,6790,1
7,6792,4
7,6981,5
7,6982,5
7,6987,2
7,7101,-4
7,7110,2
7,7115,3
7,7126,2
7,7127,3
7,7142,9
7,7143,4
7,7144,3
7,7147,1
7,7152,2
7,7160,12
7,7164,1
7,7171,24
7,7180,-10
7,7182,12
7,7224,3
7,7241,1
7,7271,1
7,7272,18
7,7274,2
7,7301,2
7,7303,5
7,7304,1
7,7305,1
7,7310,21
7,7312,-42
7,7313,19
7,7314,5
7,7315,2
7,7317,21
7,7332,1
7,7336,1
7,7337,7
7,7339,-1
7,7341,1
7,7362,4
7,7370,12
7,7371,2
7,7372,1
7,7394,2
7,7415,4
7,7416,-1
7,7431,1
7,7435,1
7,7444,1
7,7449,1
7,7595,1
7,7630,1
7,7810,2
7,7812,2.5
7,7814,1
7,7905,7
7,7908,5
7,7910,11
7,7911,3
7,7916,3
7,7922,2
7,7923,1
7,7925,2
7,7931,2
7,7935,5
7,7939,1
7,8022,1
7,8064,1
7,8094,-2
7,8110,1
7,8111,2
7,8116,2
7,8121,1
7,8124,3
7,8143,2
7,8151,1
7,8154,1
7,8216,1
7,8231,3
7,8236,4
7,8237,1
7,8329,1
7,8332,2
7,8333,4
7,8340,3
7,8341,3
7,8343,2
7,8345,4
7,8348,2
7,8349,1
7,8360,1
7,8378,1
7,8384,2
7,8387,2
7,8414,-1
7,8427,1
7,8451,1
7,8476,-1
7,8481,-2
7,8498,-13
7,8531,4
7,8532,2
7,8534,1
7,8538,1
7,8539,1
7,8545,1
7,8547,1
7,8550,1
7,8551,1
7,8557,2
7,8559,5
7,8560,1
7,8561,2
7,8568,1
7,8577,2
7,8580,3
7,8581,3
7,8583,12
7,8585,7
7,8586,2
7,8588,9
7,8591,1
7,8592,1
7,8595,1
7,8596,5
7,8597,3
7,8600,12
7,8607,3
7,8612,2
7,8621,2
7,8623,1
7,8624,1
7,8625,1
7,8626,1
7,8627,4
7,8628,5
7,8631,3
7,8632,3
7,8633,1
7,8637,1
7,8646,1
7,8647,1
7,8657,1
7,8674,-2
7,8677,1
7,8692,2
7,8693,1
7,8720,1
7,8854,3
7,9018,2
7,9053,5
7,9054,1
7,9083,-1
7,9127,1
7,9143,-1
7,9420,1
7,9421,-1
7,9465,1
7,9466,1
7,9468,1
7,9474,4
7,9475,1
7,9476,1
7,9479,1
7,9486,1
7,9495,1
7,9602,-2
7,10330,18
7,10332,94
7,10335,1
7,10344,-4
7,10410,3
7,10411,2
7,10434,1
7,10510,1
7,10519,1
7,10530,1
7,10600,3
7,10601,4
7,10602,4
7,10603,1
7,10610,2
7,10701,2
7,10702,2
7,10755,2
7,10901,1
7,10904,1
7,10916,2
7,10918,12
7,10919,1
7,10924,44
7,11058,2
7,11100,1
7,11101,2
7,11102,1
7,11104,3
7,11106,3
7,11160,4
7,11186,2
7,11221,2
7,11223,1
7,11264,2
7,11268,1
7,11333,1
7,11334,1
7,11421,1
7,11423,2
7,11502,-1
7,11560,1
7,11588,1
7,11624,1
7,11640,1
7,12010,-2
7,12014,1
7,12040,1
7,12048,1
7,12099,-1
7,12123,1
7,12144,-2
7,12147,1
7,12148,1
7,12149,1
7,12155,1
7,12907,1
7,12912,1
7,13101,1
7,13111,3
7,13112,1
7,13113,3
7,13124,15
7,13140,2
7,13144,-1
7,13156,1
7,13162,2
7,13163,1
7,13165,1
7,13202,2
7,13211,1
7,13220,5
7,13225,2
7,13227,10
7,13238,1
7,13248,1
7,14111,1
7,16702,3
7,16710,-1
7,16711,1
7,16712,2
7,16713,1
7,16715,2
7,16723,1
7,60013,1
7,81001,2
7,81002,2
7,81004,1
7,83001,1
7,83002,-0.5
7,83004,-1
7,94048,2
7,94061,1
7,94070,2
7,94082,4
7,94086,2
7,94091,1
7,105521,1
7,105550,1
7,107006,1
7,200151,-1
7,200174,1
7,200191,1
7,200197,1
7,200283,1
7,200298,1
7,200299,1
7,200312,2
7,200314,2
7,200400,1
7,200401,1
7,200402,1
7,200453,1
7,200454,2
7,200574,2
7,200583,4
7,200606,1
7,200608,3
7,200610,2
7,200617,1
7,200618,1
7,200619,1
7,200631,6
7,200632,10
7,200634,1
7,200636,1
7,200638,1
7,200641,3
7,200664,4
7,200665,2
7,200670,1
7,200761,-1
8,111,1
8,112,8
8,113,11
8,118,28
8,121,20
8,123,6
8,124,6
8,127,1
8,206,11
8,209,11
8,212,9
8,213,12
8,214,13
8,215,6
8,220,14
8,221,39
8,222,10
8,223,15
8,227,6
8,232,1
8,234,1
8,235,8
8,249,6
8,325,7
8,326,3
8,410,5
8,412,1
8,413,2
8,421,9
8,510,8
8,511,2
8,512,11
8,514,3
8,516,3
8,520,2
8,521,4
8,523,7
8,527,1
8,529,1
8,563,1
8,572,1
8,590,2
8,591,2
8,616,4
8,618,3
8,650,3
8,664,2
8,671,12
8,674,1
8,697,1
8,711,7
8,712,5
8,720,8
8,721,10
8,760,1
8,761,4
8,763,4
8,802,9
8,804,7
8,809,1
8,812,1
8,814,73
8,937,2
8,945,6
8,946,1
8,948,3
8,972,107
8,1051,4
8,1202,11
8,1209,6
8,1210,4
8,1222,1
8,1223,3
8,1224,2
8,1232,2
8,1259,1
8,1263,2
8,1264,1
8,1265,2
8,1266,1
8,1267,1
8,1410,5
8,1412,1
8,1537,4
8,1610,2
8,1612,1
8,1620,3
8,1622,4
8,1632,1
8,1640,1
8,1680,2
8,1687,4
8,1694,1
8,1771,1
8,1772,2
8,1776,2
8,1777,1
8,1790,17
8,1796,2
8,1806,5
8,1812,3
8,1816,1
8,1820,5
8,1822,3
8,1828,3
8,1831,1
8,1833,2
8,1873,2
8,1906,7
8,1908,2
8,1910,13
8,2006,3
8,2010,1
8,2012,1
8,2110,2
8,2115,1
8,2132,10
8,2138,16
8,2351,1
8,2407,27
8,2409,5
8,2410,13
8,2412,3
8,2413,2
8,2417,2
8,2418,11
8,2423,1
8,2425,18
8,2426,5
8,2427,8
8,2428,2
8,2440,4
8,2442,3
8,2443,2
8,2449,1
8,2507,13
8,2509,13
8,2510,7
8,2512,4
8,2613,5
8,2651,2
8,2652,8
8,2654,1
8,2655,1
8,2808,12
8,2811,9
8,2812,1
8,2815,2
8,2818,1
8,2825,3
8,2826,1
8,2829,4
8,2831,2
8,2832,10
8,2833,57
8,2834,6
8,2835,1
8,2836,2
8,2837,2
8,2839,7
8,2840,10
8,2911,1
8,2982,3
8,2983,24
8,3173,1
8,3310,1
8,3314,1
8,3320,3
8,3330,1
8,3720,6
8,3817,3
8,3818,6
8,3821,3
8,3829,5
8,3842,3
8,3843,17
8,3844,6
8,3854,9
8,3907,2
8,3908,1
8,3918,1
8,3919,19
8,3921,10
8,3953,21
8,3954,9
8,4016,2
8,4030,5
8,4034,1
8,4039,4
8,4040,8
8,4260,4
8,4325,2
8,4376,4
8,4476,1
8,4487,1
8,4503,1
8,4602,5
8,4609,1
8,4642,2
8,4697,3
8,4699,6
8,4712,1
8,4716,4
8,4722,5
8,4740,2
8,4766,6
8,4785,4
8,4824,3
8,4909,1
8,5094,1
8,5098,2
8,5288,1
8,5313,2
8,5318,1
8,5324,5
8,5327,1
8,5329,1
8,5330,1
8,5368,3
8,5370,1
8,5520,1
8,5574,1
8,5830,26
8,5949,5
8,5960,4
8,6481,1
8,6488,1
8,6653,1
8,6719,4
8,6727,1
8,6728,1
8,6729,2
8,6755,3
8,6762,3
8,6764,1
8,6777,1
8,6788,1
8,6792,3
8,6981,6
8,6991,1
8,6992,1
8,7115,2
8,7126,1
8,7127,4
8,7140,1
8,7143,2
8,7148,3
8,7154,1
8,7163,1
8,7164,7
8,7230,1
8,7270,2
8,7272,10
8,7303,1330
